"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.697115384615385,1,"PigArtPressure","pyridge","fixed"
"feasts",37,0.543269230769231,1,"PigArtPressure","pyridge","fixed"
"tsfeatures",59,0.697115384615385,1,"PigArtPressure","pyridge","fixed"
"TSFEL",144,0.620192307692308,1,"PigArtPressure","pyridge","fixed"
"Kats",36,0.471153846153846,1,"PigArtPressure","pyridge","fixed"
"tsfresh",736,0.427884615384615,1,"PigArtPressure","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.754807692307692,1,"PigArtPressure","pyridge","fixed"
"Quantiles",101,0.870192307692308,1,"PigArtPressure","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.456730769230769,1,"PigArtPressure","pyridge","fixed"
"catch22",22,0.576923076923077,2,"PigArtPressure","pyridge","fixed"
"feasts",37,0.5,2,"PigArtPressure","pyridge","fixed"
"tsfeatures",59,0.653846153846154,2,"PigArtPressure","pyridge","fixed"
"TSFEL",144,0.533653846153846,2,"PigArtPressure","pyridge","fixed"
"Kats",36,0.466346153846154,2,"PigArtPressure","pyridge","fixed"
"tsfresh",735,0.490384615384615,2,"PigArtPressure","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.653846153846154,2,"PigArtPressure","pyridge","fixed"
"Quantiles",101,0.798076923076923,2,"PigArtPressure","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.427884615384615,2,"PigArtPressure","pyridge","fixed"
"catch22",22,0.600961538461538,3,"PigArtPressure","pyridge","fixed"
"feasts",37,0.533653846153846,3,"PigArtPressure","pyridge","fixed"
"tsfeatures",59,0.673076923076923,3,"PigArtPressure","pyridge","fixed"
"TSFEL",144,0.620192307692308,3,"PigArtPressure","pyridge","fixed"
"Kats",36,0.538461538461538,3,"PigArtPressure","pyridge","fixed"
"tsfresh",735,0.451923076923077,3,"PigArtPressure","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.677884615384615,3,"PigArtPressure","pyridge","fixed"
"Quantiles",101,0.75,3,"PigArtPressure","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.418269230769231,3,"PigArtPressure","pyridge","fixed"
"catch22",22,0.591346153846154,4,"PigArtPressure","pyridge","fixed"
"feasts",37,0.456730769230769,4,"PigArtPressure","pyridge","fixed"
"tsfeatures",59,0.629807692307692,4,"PigArtPressure","pyridge","fixed"
"TSFEL",144,0.548076923076923,4,"PigArtPressure","pyridge","fixed"
"Kats",36,0.471153846153846,4,"PigArtPressure","pyridge","fixed"
"tsfresh",735,0.447115384615385,4,"PigArtPressure","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.682692307692308,4,"PigArtPressure","pyridge","fixed"
"Quantiles",101,0.8125,4,"PigArtPressure","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.447115384615385,4,"PigArtPressure","pyridge","fixed"
"catch22",22,0.605769230769231,5,"PigArtPressure","pyridge","fixed"
"feasts",37,0.471153846153846,5,"PigArtPressure","pyridge","fixed"
"tsfeatures",59,0.610576923076923,5,"PigArtPressure","pyridge","fixed"
"TSFEL",144,0.5625,5,"PigArtPressure","pyridge","fixed"
