"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.92,1,"ECG5000","pyridge","fixed"
"feasts",37,0.922444444444444,1,"ECG5000","pyridge","fixed"
"tsfeatures",59,0.925333333333333,1,"ECG5000","pyridge","fixed"
"TSFEL",144,0.929333333333333,1,"ECG5000","pyridge","fixed"
"Kats",36,0.931111111111111,1,"ECG5000","pyridge","fixed"
"tsfresh",619,0.930222222222222,1,"ECG5000","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",243,0.918666666666667,1,"ECG5000","pyridge","fixed"
"Quantiles",101,0.909777777777778,1,"ECG5000","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",142,0.913777777777778,1,"ECG5000","pyridge","fixed"
"catch22",22,0.899555555555556,2,"ECG5000","pyridge","fixed"
"feasts",37,0.914222222222222,2,"ECG5000","pyridge","fixed"
"tsfeatures",59,0.919333333333333,2,"ECG5000","pyridge","fixed"
"TSFEL",144,0.922,2,"ECG5000","pyridge","fixed"
"Kats",36,0.922,2,"ECG5000","pyridge","fixed"
"tsfresh",619,0.931111111111111,2,"ECG5000","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",243,0.915111111111111,2,"ECG5000","pyridge","fixed"
"Quantiles",101,0.909555555555556,2,"ECG5000","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",142,0.907111111111111,2,"ECG5000","pyridge","fixed"
"catch22",22,0.922222222222222,3,"ECG5000","pyridge","fixed"
"feasts",37,0.924666666666667,3,"ECG5000","pyridge","fixed"
"tsfeatures",59,0.921333333333333,3,"ECG5000","pyridge","fixed"
"TSFEL",144,0.924444444444444,3,"ECG5000","pyridge","fixed"
"Kats",35,0.928,3,"ECG5000","pyridge","fixed"
"tsfresh",619,0.935555555555556,3,"ECG5000","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",243,0.926222222222222,3,"ECG5000","pyridge","fixed"
"Quantiles",101,0.907555555555556,3,"ECG5000","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",142,0.924,3,"ECG5000","pyridge","fixed"
"catch22",22,0.911555555555556,4,"ECG5000","pyridge","fixed"
"feasts",39,0.923777777777778,4,"ECG5000","pyridge","fixed"
"tsfeatures",59,0.925555555555556,4,"ECG5000","pyridge","fixed"
"TSFEL",144,0.930888888888889,4,"ECG5000","pyridge","fixed"
"Kats",36,0.924222222222222,4,"ECG5000","pyridge","fixed"
"tsfresh",620,0.936222222222222,4,"ECG5000","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",243,0.923555555555556,4,"ECG5000","pyridge","fixed"
"Quantiles",101,0.914,4,"ECG5000","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",142,0.919111111111111,4,"ECG5000","pyridge","fixed"
"catch22",22,0.921333333333333,5,"ECG5000","pyridge","fixed"
"feasts",37,0.928666666666667,5,"ECG5000","pyridge","fixed"
"tsfeatures",59,0.925777777777778,5,"ECG5000","pyridge","fixed"
"TSFEL",144,0.934888888888889,5,"ECG5000","pyridge","fixed"
"Kats",36,0.928666666666667,5,"ECG5000","pyridge","fixed"
"tsfresh",618,0.943111111111111,5,"ECG5000","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",243,0.924,5,"ECG5000","pyridge","fixed"
"Quantiles",101,0.902444444444444,5,"ECG5000","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",142,0.913777777777778,5,"ECG5000","pyridge","fixed"
"catch22",22,0.914222222222222,6,"ECG5000","pyridge","fixed"
"feasts",37,0.926444444444444,6,"ECG5000","pyridge","fixed"
"tsfeatures",59,0.903111111111111,6,"ECG5000","pyridge","fixed"
"TSFEL",144,0.920888888888889,6,"ECG5000","pyridge","fixed"
"Kats",36,0.915111111111111,6,"ECG5000","pyridge","fixed"
"tsfresh",618,0.934444444444444,6,"ECG5000","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",243,0.923111111111111,6,"ECG5000","pyridge","fixed"
"Quantiles",101,0.901111111111111,6,"ECG5000","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",142,0.915777777777778,6,"ECG5000","pyridge","fixed"
"catch22",22,0.912666666666667,7,"ECG5000","pyridge","fixed"
"feasts",37,0.927555555555556,7,"ECG5000","pyridge","fixed"
"tsfeatures",59,0.928222222222222,7,"ECG5000","pyridge","fixed"
"TSFEL",144,0.929777777777778,7,"ECG5000","pyridge","fixed"
"Kats",36,0.934222222222222,7,"ECG5000","pyridge","fixed"
"tsfresh",617,0.940666666666667,7,"ECG5000","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",243,0.921333333333333,7,"ECG5000","pyridge","fixed"
"Quantiles",101,0.904,7,"ECG5000","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",142,0.916,7,"ECG5000","pyridge","fixed"
"catch22",22,0.916666666666667,8,"ECG5000","pyridge","fixed"
"feasts",39,0.913777777777778,8,"ECG5000","pyridge","fixed"
"tsfeatures",59,0.921333333333333,8,"ECG5000","pyridge","fixed"
"TSFEL",144,0.919333333333333,8,"ECG5000","pyridge","fixed"
"Kats",36,0.926,8,"ECG5000","pyridge","fixed"
"tsfresh",620,0.931555555555556,8,"ECG5000","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",243,0.915555555555556,8,"ECG5000","pyridge","fixed"
"Quantiles",101,0.908666666666667,8,"ECG5000","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",142,0.911111111111111,8,"ECG5000","pyridge","fixed"
"catch22",22,0.909333333333333,9,"ECG5000","pyridge","fixed"
"feasts",37,0.921555555555556,9,"ECG5000","pyridge","fixed"
"tsfeatures",59,0.921555555555556,9,"ECG5000","pyridge","fixed"
"TSFEL",144,0.926444444444444,9,"ECG5000","pyridge","fixed"
"Kats",36,0.926888888888889,9,"ECG5000","pyridge","fixed"
"tsfresh",618,0.937333333333333,9,"ECG5000","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",243,0.925555555555556,9,"ECG5000","pyridge","fixed"
"Quantiles",101,0.903777777777778,9,"ECG5000","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",142,0.918222222222222,9,"ECG5000","pyridge","fixed"
"catch22",22,0.910444444444444,10,"ECG5000","pyridge","fixed"
"feasts",37,0.915777777777778,10,"ECG5000","pyridge","fixed"
"tsfeatures",59,0.920666666666667,10,"ECG5000","pyridge","fixed"
"TSFEL",144,0.928888888888889,10,"ECG5000","pyridge","fixed"
"Kats",36,0.929333333333333,10,"ECG5000","pyridge","fixed"
"tsfresh",620,0.93,10,"ECG5000","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",243,0.916444444444444,10,"ECG5000","pyridge","fixed"
"Quantiles",101,0.912444444444444,10,"ECG5000","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",142,0.908666666666667,10,"ECG5000","pyridge","fixed"
"catch22",22,0.918666666666667,11,"ECG5000","pyridge","fixed"
"feasts",37,0.920444444444444,11,"ECG5000","pyridge","fixed"
"tsfeatures",59,0.917555555555556,11,"ECG5000","pyridge","fixed"
"TSFEL",144,0.925111111111111,11,"ECG5000","pyridge","fixed"
"Kats",36,0.923333333333333,11,"ECG5000","pyridge","fixed"
"tsfresh",620,0.917555555555556,11,"ECG5000","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",243,0.915555555555556,11,"ECG5000","pyridge","fixed"
"Quantiles",101,0.911777777777778,11,"ECG5000","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",142,0.910222222222222,11,"ECG5000","pyridge","fixed"
"catch22",22,0.924,12,"ECG5000","pyridge","fixed"
"feasts",39,0.921333333333333,12,"ECG5000","pyridge","fixed"
"tsfeatures",59,0.922666666666667,12,"ECG5000","pyridge","fixed"
"TSFEL",144,0.936,12,"ECG5000","pyridge","fixed"
"Kats",36,0.924,12,"ECG5000","pyridge","fixed"
