"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.373376623376623,1,"Haptics","pyridge","cv"
"feasts",36,0.444805194805195,1,"Haptics","pyridge","cv"
"tsfeatures",59,0.451298701298701,1,"Haptics","pyridge","cv"
"TSFEL",143,0.474025974025974,1,"Haptics","pyridge","cv"
"Kats",36,0.36038961038961,1,"Haptics","pyridge","cv"
"tsfresh",736,0.503246753246753,1,"Haptics","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.425324675324675,1,"Haptics","pyridge","cv"
"Quantiles",101,0.399350649350649,1,"Haptics","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.399350649350649,1,"Haptics","pyridge","cv"
"catch22",22,0.392857142857143,2,"Haptics","pyridge","cv"
"feasts",36,0.38961038961039,2,"Haptics","pyridge","cv"
"tsfeatures",59,0.396103896103896,2,"Haptics","pyridge","cv"
"TSFEL",143,0.435064935064935,2,"Haptics","pyridge","cv"
"Kats",35,0.337662337662338,2,"Haptics","pyridge","cv"
"tsfresh",737,0.454545454545455,2,"Haptics","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.409090909090909,2,"Haptics","pyridge","cv"
"Quantiles",101,0.337662337662338,2,"Haptics","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.363636363636364,2,"Haptics","pyridge","cv"
"catch22",22,0.405844155844156,3,"Haptics","pyridge","cv"
"feasts",36,0.405844155844156,3,"Haptics","pyridge","cv"
"tsfeatures",59,0.448051948051948,3,"Haptics","pyridge","cv"
"TSFEL",144,0.474025974025974,3,"Haptics","pyridge","cv"
"Kats",36,0.396103896103896,3,"Haptics","pyridge","cv"
"tsfresh",737,0.487012987012987,3,"Haptics","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.428571428571429,3,"Haptics","pyridge","cv"
"Quantiles",101,0.366883116883117,3,"Haptics","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.305194805194805,3,"Haptics","pyridge","cv"
"catch22",22,0.376623376623377,4,"Haptics","pyridge","cv"
"feasts",35,0.457792207792208,4,"Haptics","pyridge","cv"
"tsfeatures",59,0.405844155844156,4,"Haptics","pyridge","cv"
"TSFEL",143,0.483766233766234,4,"Haptics","pyridge","cv"
"Kats",36,0.396103896103896,4,"Haptics","pyridge","cv"
"tsfresh",737,0.493506493506494,4,"Haptics","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.418831168831169,4,"Haptics","pyridge","cv"
"Quantiles",101,0.38961038961039,4,"Haptics","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.396103896103896,4,"Haptics","pyridge","cv"
"catch22",22,0.363636363636364,5,"Haptics","pyridge","cv"
"feasts",36,0.373376623376623,5,"Haptics","pyridge","cv"
"tsfeatures",59,0.409090909090909,5,"Haptics","pyridge","cv"
"TSFEL",144,0.425324675324675,5,"Haptics","pyridge","cv"
"Kats",36,0.366883116883117,5,"Haptics","pyridge","cv"
"tsfresh",736,0.48051948051948,5,"Haptics","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.415584415584416,5,"Haptics","pyridge","cv"
"Quantiles",101,0.37987012987013,5,"Haptics","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.425324675324675,5,"Haptics","pyridge","cv"
"catch22",22,0.402597402597403,6,"Haptics","pyridge","cv"
"feasts",36,0.340909090909091,6,"Haptics","pyridge","cv"
"tsfeatures",59,0.422077922077922,6,"Haptics","pyridge","cv"
"TSFEL",143,0.48051948051948,6,"Haptics","pyridge","cv"
"Kats",36,0.308441558441558,6,"Haptics","pyridge","cv"
"tsfresh",738,0.48051948051948,6,"Haptics","pyridge","cv"
