"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.828947368421053,1,"ToeSegmentation1","pyridge","cv"
"feasts",37,0.864035087719298,1,"ToeSegmentation1","pyridge","cv"
"tsfeatures",59,0.846491228070175,1,"ToeSegmentation1","pyridge","cv"
"TSFEL",144,0.837719298245614,1,"ToeSegmentation1","pyridge","cv"
"Kats",35,0.662280701754386,1,"ToeSegmentation1","pyridge","cv"
"tsfresh",734,0.807017543859649,1,"ToeSegmentation1","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.798245614035088,1,"ToeSegmentation1","pyridge","cv"
"Quantiles",101,0.793859649122807,1,"ToeSegmentation1","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.675438596491228,1,"ToeSegmentation1","pyridge","cv"
"catch22",22,0.679824561403509,2,"ToeSegmentation1","pyridge","cv"
"feasts",37,0.754385964912281,2,"ToeSegmentation1","pyridge","cv"
"tsfeatures",59,0.802631578947368,2,"ToeSegmentation1","pyridge","cv"
"TSFEL",144,0.798245614035088,2,"ToeSegmentation1","pyridge","cv"
"Kats",35,0.771929824561403,2,"ToeSegmentation1","pyridge","cv"
"tsfresh",733,0.767543859649123,2,"ToeSegmentation1","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.793859649122807,2,"ToeSegmentation1","pyridge","cv"
"Quantiles",101,0.697368421052632,2,"ToeSegmentation1","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.68421052631579,2,"ToeSegmentation1","pyridge","cv"
"catch22",22,0.763157894736842,3,"ToeSegmentation1","pyridge","cv"
"feasts",37,0.798245614035088,3,"ToeSegmentation1","pyridge","cv"
"tsfeatures",59,0.824561403508772,3,"ToeSegmentation1","pyridge","cv"
"TSFEL",144,0.807017543859649,3,"ToeSegmentation1","pyridge","cv"
"Kats",35,0.741228070175439,3,"ToeSegmentation1","pyridge","cv"
"tsfresh",737,0.771929824561403,3,"ToeSegmentation1","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.758771929824561,3,"ToeSegmentation1","pyridge","cv"
"Quantiles",101,0.719298245614035,3,"ToeSegmentation1","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.697368421052632,3,"ToeSegmentation1","pyridge","cv"
"catch22",22,0.723684210526316,4,"ToeSegmentation1","pyridge","cv"
"feasts",37,0.885964912280702,4,"ToeSegmentation1","pyridge","cv"
"tsfeatures",59,0.859649122807018,4,"ToeSegmentation1","pyridge","cv"
"TSFEL",144,0.868421052631579,4,"ToeSegmentation1","pyridge","cv"
"Kats",35,0.723684210526316,4,"ToeSegmentation1","pyridge","cv"
"tsfresh",735,0.833333333333333,4,"ToeSegmentation1","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.842105263157895,4,"ToeSegmentation1","pyridge","cv"
"Quantiles",101,0.828947368421053,4,"ToeSegmentation1","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.592105263157895,4,"ToeSegmentation1","pyridge","cv"
"catch22",22,0.728070175438597,5,"ToeSegmentation1","pyridge","cv"
"feasts",37,0.859649122807018,5,"ToeSegmentation1","pyridge","cv"
"tsfeatures",59,0.868421052631579,5,"ToeSegmentation1","pyridge","cv"
"TSFEL",144,0.890350877192982,5,"ToeSegmentation1","pyridge","cv"
"Kats",35,0.767543859649123,5,"ToeSegmentation1","pyridge","cv"
"tsfresh",734,0.81578947368421,5,"ToeSegmentation1","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.855263157894737,5,"ToeSegmentation1","pyridge","cv"
"Quantiles",101,0.828947368421053,5,"ToeSegmentation1","pyridge","cv"
