"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.746666666666667,1,"SemgHandSubjectCh2","pyridge","cv"
"feasts",38,0.748888888888889,1,"SemgHandSubjectCh2","pyridge","cv"
"tsfeatures",57,0.811111111111111,1,"SemgHandSubjectCh2","pyridge","cv"
"TSFEL",144,0.76,1,"SemgHandSubjectCh2","pyridge","cv"
"Kats",35,0.775555555555556,1,"SemgHandSubjectCh2","pyridge","cv"
"tsfresh",737,0.875555555555556,1,"SemgHandSubjectCh2","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.728888888888889,1,"SemgHandSubjectCh2","pyridge","cv"
"Quantiles",101,0.726666666666667,1,"SemgHandSubjectCh2","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.644444444444444,1,"SemgHandSubjectCh2","pyridge","cv"
"catch22",22,0.762222222222222,2,"SemgHandSubjectCh2","pyridge","cv"
"feasts",38,0.762222222222222,2,"SemgHandSubjectCh2","pyridge","cv"
"tsfeatures",57,0.82,2,"SemgHandSubjectCh2","pyridge","cv"
"TSFEL",144,0.775555555555556,2,"SemgHandSubjectCh2","pyridge","cv"
"Kats",35,0.786666666666667,2,"SemgHandSubjectCh2","pyridge","cv"
"tsfresh",737,0.882222222222222,2,"SemgHandSubjectCh2","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.731111111111111,2,"SemgHandSubjectCh2","pyridge","cv"
"Quantiles",101,0.74,2,"SemgHandSubjectCh2","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.673333333333333,2,"SemgHandSubjectCh2","pyridge","cv"
"catch22",22,0.755555555555556,3,"SemgHandSubjectCh2","pyridge","cv"
"feasts",38,0.784444444444444,3,"SemgHandSubjectCh2","pyridge","cv"
"tsfeatures",57,0.833333333333333,3,"SemgHandSubjectCh2","pyridge","cv"
"TSFEL",144,0.808888888888889,3,"SemgHandSubjectCh2","pyridge","cv"
"Kats",35,0.828888888888889,3,"SemgHandSubjectCh2","pyridge","cv"
"tsfresh",738,0.877777777777778,3,"SemgHandSubjectCh2","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.713333333333333,3,"SemgHandSubjectCh2","pyridge","cv"
"Quantiles",101,0.737777777777778,3,"SemgHandSubjectCh2","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.651111111111111,3,"SemgHandSubjectCh2","pyridge","cv"
"catch22",22,0.726666666666667,4,"SemgHandSubjectCh2","pyridge","cv"
"feasts",38,0.757777777777778,4,"SemgHandSubjectCh2","pyridge","cv"
"tsfeatures",57,0.795555555555556,4,"SemgHandSubjectCh2","pyridge","cv"
"TSFEL",144,0.764444444444444,4,"SemgHandSubjectCh2","pyridge","cv"
