"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.75,1,"ECG200","pyridge","cv"
"feasts",39,0.79,1,"ECG200","pyridge","cv"
"tsfeatures",59,0.83,1,"ECG200","pyridge","cv"
"TSFEL",143,0.81,1,"ECG200","pyridge","cv"
"Kats",36,0.81,1,"ECG200","pyridge","cv"
"tsfresh",523,0.86,1,"ECG200","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",199,0.83,1,"ECG200","pyridge","cv"
"Quantiles",101,0.74,1,"ECG200","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",98,0.82,1,"ECG200","pyridge","cv"
"catch22",22,0.8,2,"ECG200","pyridge","cv"
"feasts",39,0.79,2,"ECG200","pyridge","cv"
"tsfeatures",59,0.77,2,"ECG200","pyridge","cv"
"TSFEL",143,0.85,2,"ECG200","pyridge","cv"
"Kats",36,0.81,2,"ECG200","pyridge","cv"
"tsfresh",524,0.84,2,"ECG200","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",199,0.86,2,"ECG200","pyridge","cv"
"Quantiles",101,0.78,2,"ECG200","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",98,0.83,2,"ECG200","pyridge","cv"
"catch22",22,0.79,3,"ECG200","pyridge","cv"
"feasts",39,0.8,3,"ECG200","pyridge","cv"
"tsfeatures",59,0.8,3,"ECG200","pyridge","cv"
"TSFEL",143,0.85,3,"ECG200","pyridge","cv"
"Kats",35,0.84,3,"ECG200","pyridge","cv"
"tsfresh",524,0.88,3,"ECG200","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",199,0.87,3,"ECG200","pyridge","cv"
"Quantiles",101,0.79,3,"ECG200","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",98,0.87,3,"ECG200","pyridge","cv"
"catch22",22,0.74,4,"ECG200","pyridge","cv"
"feasts",37,0.76,4,"ECG200","pyridge","cv"
"tsfeatures",59,0.78,4,"ECG200","pyridge","cv"
"TSFEL",144,0.84,4,"ECG200","pyridge","cv"
"Kats",36,0.81,4,"ECG200","pyridge","cv"
"tsfresh",523,0.83,4,"ECG200","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",199,0.8,4,"ECG200","pyridge","cv"
"Quantiles",101,0.8,4,"ECG200","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",98,0.79,4,"ECG200","pyridge","cv"
"catch22",22,0.77,5,"ECG200","pyridge","cv"
"feasts",39,0.79,5,"ECG200","pyridge","cv"
"tsfeatures",59,0.84,5,"ECG200","pyridge","cv"
"TSFEL",144,0.81,5,"ECG200","pyridge","cv"
"Kats",36,0.81,5,"ECG200","pyridge","cv"
"tsfresh",522,0.84,5,"ECG200","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",199,0.82,5,"ECG200","pyridge","cv"
"Quantiles",101,0.77,5,"ECG200","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",98,0.82,5,"ECG200","pyridge","cv"
"catch22",22,0.79,6,"ECG200","pyridge","cv"
"feasts",39,0.8,6,"ECG200","pyridge","cv"
"tsfeatures",59,0.8,6,"ECG200","pyridge","cv"
"TSFEL",143,0.86,6,"ECG200","pyridge","cv"
"Kats",35,0.82,6,"ECG200","pyridge","cv"
"tsfresh",523,0.91,6,"ECG200","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",199,0.86,6,"ECG200","pyridge","cv"
"Quantiles",101,0.8,6,"ECG200","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",98,0.83,6,"ECG200","pyridge","cv"
"catch22",22,0.72,7,"ECG200","pyridge","cv"
"feasts",39,0.79,7,"ECG200","pyridge","cv"
"tsfeatures",59,0.78,7,"ECG200","pyridge","cv"
"TSFEL",143,0.87,7,"ECG200","pyridge","cv"
"Kats",35,0.81,7,"ECG200","pyridge","cv"
"tsfresh",524,0.85,7,"ECG200","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",199,0.85,7,"ECG200","pyridge","cv"
"Quantiles",101,0.79,7,"ECG200","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",98,0.86,7,"ECG200","pyridge","cv"
"catch22",22,0.72,8,"ECG200","pyridge","cv"
"feasts",39,0.73,8,"ECG200","pyridge","cv"
"tsfeatures",59,0.8,8,"ECG200","pyridge","cv"
"TSFEL",144,0.79,8,"ECG200","pyridge","cv"
"Kats",36,0.76,8,"ECG200","pyridge","cv"
"tsfresh",524,0.81,8,"ECG200","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",199,0.81,8,"ECG200","pyridge","cv"
"Quantiles",101,0.82,8,"ECG200","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",98,0.8,8,"ECG200","pyridge","cv"
"catch22",22,0.77,9,"ECG200","pyridge","cv"
"feasts",39,0.78,9,"ECG200","pyridge","cv"
"tsfeatures",59,0.79,9,"ECG200","pyridge","cv"
"TSFEL",143,0.85,9,"ECG200","pyridge","cv"
"Kats",36,0.81,9,"ECG200","pyridge","cv"
