"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.858666666666667,1,"LargeKitchenAppliances","pyridge","cv"
"feasts",39,0.781333333333333,1,"LargeKitchenAppliances","pyridge","cv"
"tsfeatures",59,0.837333333333333,1,"LargeKitchenAppliances","pyridge","cv"
"TSFEL",145,0.741333333333333,1,"LargeKitchenAppliances","pyridge","cv"
"Kats",36,0.789333333333333,1,"LargeKitchenAppliances","pyridge","cv"
"tsfresh",735,0.754666666666667,1,"LargeKitchenAppliances","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.696,1,"LargeKitchenAppliances","pyridge","cv"
"Quantiles",101,0.64,1,"LargeKitchenAppliances","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.629333333333333,1,"LargeKitchenAppliances","pyridge","cv"
"catch22",22,0.837333333333333,2,"LargeKitchenAppliances","pyridge","cv"
"feasts",39,0.794666666666667,2,"LargeKitchenAppliances","pyridge","cv"
"tsfeatures",59,0.858666666666667,2,"LargeKitchenAppliances","pyridge","cv"
"TSFEL",145,0.770666666666667,2,"LargeKitchenAppliances","pyridge","cv"
"Kats",36,0.834666666666667,2,"LargeKitchenAppliances","pyridge","cv"
"tsfresh",738,0.76,2,"LargeKitchenAppliances","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.730666666666667,2,"LargeKitchenAppliances","pyridge","cv"
"Quantiles",101,0.645333333333333,2,"LargeKitchenAppliances","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.656,2,"LargeKitchenAppliances","pyridge","cv"
"catch22",22,0.821333333333333,3,"LargeKitchenAppliances","pyridge","cv"
"feasts",39,0.754666666666667,3,"LargeKitchenAppliances","pyridge","cv"
"tsfeatures",59,0.829333333333333,3,"LargeKitchenAppliances","pyridge","cv"
"TSFEL",145,0.754666666666667,3,"LargeKitchenAppliances","pyridge","cv"
"Kats",36,0.816,3,"LargeKitchenAppliances","pyridge","cv"
"tsfresh",733,0.744,3,"LargeKitchenAppliances","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.696,3,"LargeKitchenAppliances","pyridge","cv"
"Quantiles",101,0.608,3,"LargeKitchenAppliances","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.637333333333333,3,"LargeKitchenAppliances","pyridge","cv"
"catch22",22,0.842666666666667,4,"LargeKitchenAppliances","pyridge","cv"
"feasts",39,0.778666666666667,4,"LargeKitchenAppliances","pyridge","cv"
"tsfeatures",59,0.84,4,"LargeKitchenAppliances","pyridge","cv"
"TSFEL",145,0.768,4,"LargeKitchenAppliances","pyridge","cv"
"Kats",36,0.848,4,"LargeKitchenAppliances","pyridge","cv"
"tsfresh",739,0.792,4,"LargeKitchenAppliances","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.669333333333333,4,"LargeKitchenAppliances","pyridge","cv"
"Quantiles",101,0.624,4,"LargeKitchenAppliances","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.634666666666667,4,"LargeKitchenAppliances","pyridge","cv"
"catch22",22,0.872,5,"LargeKitchenAppliances","pyridge","cv"
"feasts",39,0.786666666666667,5,"LargeKitchenAppliances","pyridge","cv"
"tsfeatures",59,0.864,5,"LargeKitchenAppliances","pyridge","cv"
"TSFEL",145,0.781333333333333,5,"LargeKitchenAppliances","pyridge","cv"
"Kats",36,0.858666666666667,5,"LargeKitchenAppliances","pyridge","cv"
"tsfresh",739,0.789333333333333,5,"LargeKitchenAppliances","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.706666666666667,5,"LargeKitchenAppliances","pyridge","cv"
"Quantiles",101,0.632,5,"LargeKitchenAppliances","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.650666666666667,5,"LargeKitchenAppliances","pyridge","cv"
"catch22",22,0.848,6,"LargeKitchenAppliances","pyridge","cv"
"feasts",39,0.802666666666667,6,"LargeKitchenAppliances","pyridge","cv"
"tsfeatures",59,0.88,6,"LargeKitchenAppliances","pyridge","cv"
"TSFEL",145,0.733333333333333,6,"LargeKitchenAppliances","pyridge","cv"
"Kats",36,0.866666666666667,6,"LargeKitchenAppliances","pyridge","cv"
"tsfresh",738,0.821333333333333,6,"LargeKitchenAppliances","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.698666666666667,6,"LargeKitchenAppliances","pyridge","cv"
"Quantiles",101,0.632,6,"LargeKitchenAppliances","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.632,6,"LargeKitchenAppliances","pyridge","cv"
"catch22",22,0.829333333333333,7,"LargeKitchenAppliances","pyridge","cv"
"feasts",39,0.8,7,"LargeKitchenAppliances","pyridge","cv"
"tsfeatures",59,0.866666666666667,7,"LargeKitchenAppliances","pyridge","cv"
"TSFEL",145,0.794666666666667,7,"LargeKitchenAppliances","pyridge","cv"
"Kats",36,0.853333333333333,7,"LargeKitchenAppliances","pyridge","cv"
"tsfresh",733,0.845333333333333,7,"LargeKitchenAppliances","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.730666666666667,7,"LargeKitchenAppliances","pyridge","cv"
"Quantiles",101,0.650666666666667,7,"LargeKitchenAppliances","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.658666666666667,7,"LargeKitchenAppliances","pyridge","cv"
"catch22",22,0.853333333333333,8,"LargeKitchenAppliances","pyridge","cv"
"feasts",39,0.781333333333333,8,"LargeKitchenAppliances","pyridge","cv"
"tsfeatures",59,0.866666666666667,8,"LargeKitchenAppliances","pyridge","cv"
"TSFEL",145,0.741333333333333,8,"LargeKitchenAppliances","pyridge","cv"
"Kats",36,0.821333333333333,8,"LargeKitchenAppliances","pyridge","cv"
"tsfresh",739,0.821333333333333,8,"LargeKitchenAppliances","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.733333333333333,8,"LargeKitchenAppliances","pyridge","cv"
"Quantiles",101,0.642666666666667,8,"LargeKitchenAppliances","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.68,8,"LargeKitchenAppliances","pyridge","cv"
"catch22",22,0.853333333333333,9,"LargeKitchenAppliances","pyridge","cv"
"feasts",39,0.813333333333333,9,"LargeKitchenAppliances","pyridge","cv"
"tsfeatures",59,0.853333333333333,9,"LargeKitchenAppliances","pyridge","cv"
"TSFEL",145,0.789333333333333,9,"LargeKitchenAppliances","pyridge","cv"
"Kats",36,0.848,9,"LargeKitchenAppliances","pyridge","cv"
"tsfresh",738,0.818666666666667,9,"LargeKitchenAppliances","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.725333333333333,9,"LargeKitchenAppliances","pyridge","cv"
"Quantiles",101,0.613333333333333,9,"LargeKitchenAppliances","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.674666666666667,9,"LargeKitchenAppliances","pyridge","cv"
"catch22",22,0.869333333333333,10,"LargeKitchenAppliances","pyridge","cv"
"feasts",39,0.781333333333333,10,"LargeKitchenAppliances","pyridge","cv"
"tsfeatures",59,0.821333333333333,10,"LargeKitchenAppliances","pyridge","cv"
"TSFEL",145,0.786666666666667,10,"LargeKitchenAppliances","pyridge","cv"
"Kats",36,0.848,10,"LargeKitchenAppliances","pyridge","cv"
"tsfresh",734,0.765333333333333,10,"LargeKitchenAppliances","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.72,10,"LargeKitchenAppliances","pyridge","cv"
"Quantiles",101,0.634666666666667,10,"LargeKitchenAppliances","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.666666666666667,10,"LargeKitchenAppliances","pyridge","cv"
"catch22",22,0.829333333333333,11,"LargeKitchenAppliances","pyridge","cv"
"feasts",39,0.784,11,"LargeKitchenAppliances","pyridge","cv"
"tsfeatures",59,0.824,11,"LargeKitchenAppliances","pyridge","cv"
"TSFEL",145,0.792,11,"LargeKitchenAppliances","pyridge","cv"
"Kats",36,0.869333333333333,11,"LargeKitchenAppliances","pyridge","cv"
"tsfresh",739,0.776,11,"LargeKitchenAppliances","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.669333333333333,11,"LargeKitchenAppliances","pyridge","cv"
"Quantiles",101,0.616,11,"LargeKitchenAppliances","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.634666666666667,11,"LargeKitchenAppliances","pyridge","cv"
"catch22",22,0.805333333333333,12,"LargeKitchenAppliances","pyridge","cv"
"feasts",39,0.765333333333333,12,"LargeKitchenAppliances","pyridge","cv"
"tsfeatures",59,0.816,12,"LargeKitchenAppliances","pyridge","cv"
"TSFEL",145,0.706666666666667,12,"LargeKitchenAppliances","pyridge","cv"
"Kats",36,0.784,12,"LargeKitchenAppliances","pyridge","cv"
"tsfresh",739,0.781333333333333,12,"LargeKitchenAppliances","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.72,12,"LargeKitchenAppliances","pyridge","cv"
"Quantiles",101,0.618666666666667,12,"LargeKitchenAppliances","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.688,12,"LargeKitchenAppliances","pyridge","cv"
"catch22",22,0.842666666666667,13,"LargeKitchenAppliances","pyridge","cv"
"feasts",39,0.757333333333333,13,"LargeKitchenAppliances","pyridge","cv"
"tsfeatures",59,0.829333333333333,13,"LargeKitchenAppliances","pyridge","cv"
"TSFEL",145,0.754666666666667,13,"LargeKitchenAppliances","pyridge","cv"
"Kats",36,0.874666666666667,13,"LargeKitchenAppliances","pyridge","cv"
"tsfresh",738,0.784,13,"LargeKitchenAppliances","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.696,13,"LargeKitchenAppliances","pyridge","cv"
"Quantiles",101,0.592,13,"LargeKitchenAppliances","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.674666666666667,13,"LargeKitchenAppliances","pyridge","cv"
"catch22",22,0.826666666666667,14,"LargeKitchenAppliances","pyridge","cv"
"feasts",39,0.770666666666667,14,"LargeKitchenAppliances","pyridge","cv"
"tsfeatures",59,0.821333333333333,14,"LargeKitchenAppliances","pyridge","cv"
"TSFEL",145,0.786666666666667,14,"LargeKitchenAppliances","pyridge","cv"
"Kats",36,0.850666666666667,14,"LargeKitchenAppliances","pyridge","cv"
"tsfresh",737,0.802666666666667,14,"LargeKitchenAppliances","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.714666666666667,14,"LargeKitchenAppliances","pyridge","cv"
"Quantiles",101,0.664,14,"LargeKitchenAppliances","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.701333333333333,14,"LargeKitchenAppliances","pyridge","cv"
"catch22",22,0.856,15,"LargeKitchenAppliances","pyridge","cv"
"feasts",39,0.808,15,"LargeKitchenAppliances","pyridge","cv"
"tsfeatures",59,0.850666666666667,15,"LargeKitchenAppliances","pyridge","cv"
"TSFEL",145,0.794666666666667,15,"LargeKitchenAppliances","pyridge","cv"
"Kats",36,0.834666666666667,15,"LargeKitchenAppliances","pyridge","cv"
"tsfresh",735,0.821333333333333,15,"LargeKitchenAppliances","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.698666666666667,15,"LargeKitchenAppliances","pyridge","cv"
"Quantiles",101,0.626666666666667,15,"LargeKitchenAppliances","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.653333333333333,15,"LargeKitchenAppliances","pyridge","cv"
"catch22",22,0.877333333333333,16,"LargeKitchenAppliances","pyridge","cv"
"feasts",39,0.789333333333333,16,"LargeKitchenAppliances","pyridge","cv"
"tsfeatures",59,0.829333333333333,16,"LargeKitchenAppliances","pyridge","cv"
"TSFEL",145,0.781333333333333,16,"LargeKitchenAppliances","pyridge","cv"
"Kats",36,0.848,16,"LargeKitchenAppliances","pyridge","cv"
"tsfresh",735,0.816,16,"LargeKitchenAppliances","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.728,16,"LargeKitchenAppliances","pyridge","cv"
"Quantiles",101,0.648,16,"LargeKitchenAppliances","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.672,16,"LargeKitchenAppliances","pyridge","cv"
"catch22",22,0.818666666666667,17,"LargeKitchenAppliances","pyridge","cv"
"feasts",39,0.797333333333333,17,"LargeKitchenAppliances","pyridge","cv"
"tsfeatures",59,0.866666666666667,17,"LargeKitchenAppliances","pyridge","cv"
"TSFEL",145,0.813333333333333,17,"LargeKitchenAppliances","pyridge","cv"
"Kats",36,0.866666666666667,17,"LargeKitchenAppliances","pyridge","cv"
"tsfresh",738,0.816,17,"LargeKitchenAppliances","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.725333333333333,17,"LargeKitchenAppliances","pyridge","cv"
"Quantiles",101,0.64,17,"LargeKitchenAppliances","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.693333333333333,17,"LargeKitchenAppliances","pyridge","cv"
"catch22",22,0.824,18,"LargeKitchenAppliances","pyridge","cv"
"feasts",39,0.784,18,"LargeKitchenAppliances","pyridge","cv"
"tsfeatures",59,0.848,18,"LargeKitchenAppliances","pyridge","cv"
"TSFEL",145,0.768,18,"LargeKitchenAppliances","pyridge","cv"
"Kats",36,0.861333333333333,18,"LargeKitchenAppliances","pyridge","cv"
"tsfresh",739,0.8,18,"LargeKitchenAppliances","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.730666666666667,18,"LargeKitchenAppliances","pyridge","cv"
"Quantiles",101,0.637333333333333,18,"LargeKitchenAppliances","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.650666666666667,18,"LargeKitchenAppliances","pyridge","cv"
