"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.701298701298701,1,"Worms","pyridge","cv"
"feasts",37,0.766233766233766,1,"Worms","pyridge","cv"
"tsfeatures",59,0.831168831168831,1,"Worms","pyridge","cv"
"TSFEL",144,0.701298701298701,1,"Worms","pyridge","cv"
"Kats",36,0.714285714285714,1,"Worms","pyridge","cv"
"tsfresh",737,0.714285714285714,1,"Worms","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.584415584415584,1,"Worms","pyridge","cv"
"Quantiles",101,0.493506493506494,1,"Worms","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.623376623376623,1,"Worms","pyridge","cv"
"catch22",22,0.688311688311688,2,"Worms","pyridge","cv"
"feasts",37,0.662337662337662,2,"Worms","pyridge","cv"
"tsfeatures",59,0.805194805194805,2,"Worms","pyridge","cv"
"TSFEL",144,0.805194805194805,2,"Worms","pyridge","cv"
"Kats",36,0.714285714285714,2,"Worms","pyridge","cv"
"tsfresh",737,0.662337662337662,2,"Worms","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.649350649350649,2,"Worms","pyridge","cv"
"Quantiles",101,0.506493506493506,2,"Worms","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.675324675324675,2,"Worms","pyridge","cv"
"catch22",22,0.597402597402597,3,"Worms","pyridge","cv"
"feasts",37,0.701298701298701,3,"Worms","pyridge","cv"
"tsfeatures",59,0.701298701298701,3,"Worms","pyridge","cv"
"TSFEL",144,0.662337662337662,3,"Worms","pyridge","cv"
"Kats",36,0.727272727272727,3,"Worms","pyridge","cv"
"tsfresh",736,0.701298701298701,3,"Worms","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.597402597402597,3,"Worms","pyridge","cv"
"Quantiles",101,0.532467532467532,3,"Worms","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.649350649350649,3,"Worms","pyridge","cv"
"catch22",22,0.623376623376623,4,"Worms","pyridge","cv"
"feasts",37,0.701298701298701,4,"Worms","pyridge","cv"
"tsfeatures",59,0.753246753246753,4,"Worms","pyridge","cv"
"TSFEL",144,0.701298701298701,4,"Worms","pyridge","cv"
"Kats",36,0.74025974025974,4,"Worms","pyridge","cv"
"tsfresh",737,0.688311688311688,4,"Worms","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.597402597402597,4,"Worms","pyridge","cv"
"Quantiles",101,0.506493506493506,4,"Worms","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.571428571428571,4,"Worms","pyridge","cv"
"catch22",22,0.675324675324675,5,"Worms","pyridge","cv"
"feasts",37,0.714285714285714,5,"Worms","pyridge","cv"
"tsfeatures",59,0.766233766233766,5,"Worms","pyridge","cv"
"TSFEL",144,0.714285714285714,5,"Worms","pyridge","cv"
"Kats",36,0.714285714285714,5,"Worms","pyridge","cv"
"tsfresh",737,0.649350649350649,5,"Worms","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.584415584415584,5,"Worms","pyridge","cv"
"Quantiles",101,0.506493506493506,5,"Worms","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.623376623376623,5,"Worms","pyridge","cv"
"catch22",22,0.662337662337662,6,"Worms","pyridge","cv"
"feasts",37,0.649350649350649,6,"Worms","pyridge","cv"
"tsfeatures",59,0.649350649350649,6,"Worms","pyridge","cv"
"TSFEL",144,0.61038961038961,6,"Worms","pyridge","cv"
"Kats",36,0.61038961038961,6,"Worms","pyridge","cv"
"tsfresh",736,0.61038961038961,6,"Worms","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.597402597402597,6,"Worms","pyridge","cv"
"Quantiles",101,0.363636363636364,6,"Worms","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.584415584415584,6,"Worms","pyridge","cv"
"catch22",22,0.597402597402597,7,"Worms","pyridge","cv"
"feasts",37,0.584415584415584,7,"Worms","pyridge","cv"
"tsfeatures",59,0.675324675324675,7,"Worms","pyridge","cv"
"TSFEL",144,0.675324675324675,7,"Worms","pyridge","cv"
"Kats",36,0.649350649350649,7,"Worms","pyridge","cv"
"tsfresh",737,0.662337662337662,7,"Worms","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.545454545454545,7,"Worms","pyridge","cv"
"Quantiles",101,0.454545454545455,7,"Worms","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.636363636363636,7,"Worms","pyridge","cv"
"catch22",22,0.727272727272727,8,"Worms","pyridge","cv"
"feasts",37,0.74025974025974,8,"Worms","pyridge","cv"
"tsfeatures",59,0.857142857142857,8,"Worms","pyridge","cv"
"TSFEL",144,0.727272727272727,8,"Worms","pyridge","cv"
"Kats",36,0.74025974025974,8,"Worms","pyridge","cv"
"tsfresh",737,0.701298701298701,8,"Worms","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.688311688311688,8,"Worms","pyridge","cv"
"Quantiles",101,0.532467532467532,8,"Worms","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.662337662337662,8,"Worms","pyridge","cv"
"catch22",22,0.74025974025974,9,"Worms","pyridge","cv"
"feasts",37,0.779220779220779,9,"Worms","pyridge","cv"
"tsfeatures",59,0.792207792207792,9,"Worms","pyridge","cv"
"TSFEL",144,0.727272727272727,9,"Worms","pyridge","cv"
"Kats",36,0.766233766233766,9,"Worms","pyridge","cv"
"tsfresh",737,0.74025974025974,9,"Worms","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.649350649350649,9,"Worms","pyridge","cv"
"Quantiles",101,0.558441558441558,9,"Worms","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.727272727272727,9,"Worms","pyridge","cv"
"catch22",22,0.662337662337662,10,"Worms","pyridge","cv"
"feasts",37,0.649350649350649,10,"Worms","pyridge","cv"
"tsfeatures",59,0.649350649350649,10,"Worms","pyridge","cv"
"TSFEL",144,0.727272727272727,10,"Worms","pyridge","cv"
"Kats",36,0.662337662337662,10,"Worms","pyridge","cv"
"tsfresh",737,0.649350649350649,10,"Worms","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.636363636363636,10,"Worms","pyridge","cv"
"Quantiles",101,0.454545454545455,10,"Worms","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.636363636363636,10,"Worms","pyridge","cv"
"catch22",22,0.753246753246753,11,"Worms","pyridge","cv"
"feasts",37,0.701298701298701,11,"Worms","pyridge","cv"
"tsfeatures",59,0.844155844155844,11,"Worms","pyridge","cv"
"TSFEL",144,0.727272727272727,11,"Worms","pyridge","cv"
"Kats",36,0.662337662337662,11,"Worms","pyridge","cv"
"tsfresh",737,0.701298701298701,11,"Worms","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.519480519480519,11,"Worms","pyridge","cv"
"Quantiles",101,0.506493506493506,11,"Worms","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.649350649350649,11,"Worms","pyridge","cv"
"catch22",22,0.623376623376623,12,"Worms","pyridge","cv"
"feasts",37,0.675324675324675,12,"Worms","pyridge","cv"
"tsfeatures",59,0.662337662337662,12,"Worms","pyridge","cv"
"TSFEL",144,0.74025974025974,12,"Worms","pyridge","cv"
"Kats",36,0.623376623376623,12,"Worms","pyridge","cv"
"tsfresh",737,0.571428571428571,12,"Worms","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.61038961038961,12,"Worms","pyridge","cv"
"Quantiles",101,0.467532467532468,12,"Worms","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.623376623376623,12,"Worms","pyridge","cv"
"catch22",22,0.649350649350649,13,"Worms","pyridge","cv"
"feasts",37,0.623376623376623,13,"Worms","pyridge","cv"
"tsfeatures",59,0.662337662337662,13,"Worms","pyridge","cv"
"TSFEL",144,0.662337662337662,13,"Worms","pyridge","cv"
"Kats",36,0.61038961038961,13,"Worms","pyridge","cv"
