"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.828178694158076,1,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.759450171821306,1,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.845360824742268,1,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"TSFEL",141,0.855670103092783,1,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.865979381443299,1,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"tsfresh",482,0.896907216494845,1,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.879725085910653,1,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.810996563573883,1,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.848797250859107,1,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.81786941580756,2,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.797250859106529,2,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.84192439862543,2,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"TSFEL",141,0.859106529209622,2,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.859106529209622,2,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"tsfresh",481,0.872852233676976,2,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.848797250859107,2,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.738831615120275,2,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.859106529209622,2,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.776632302405498,3,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.780068728522337,3,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.807560137457045,3,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"TSFEL",141,0.848797250859107,3,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.838487972508591,3,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"tsfresh",482,0.845360824742268,3,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.835051546391753,3,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.762886597938144,3,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.814432989690722,3,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.807560137457045,4,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.800687285223368,4,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.845360824742268,4,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"TSFEL",141,0.855670103092783,4,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.86254295532646,4,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"tsfresh",482,0.900343642611684,4,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.835051546391753,4,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.742268041237113,4,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.821305841924399,4,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.790378006872852,5,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.752577319587629,5,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.810996563573883,5,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"TSFEL",141,0.859106529209622,5,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.835051546391753,5,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"tsfresh",482,0.865979381443299,5,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.824742268041237,5,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.783505154639175,5,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.807560137457045,5,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.793814432989691,6,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.807560137457045,6,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.828178694158076,6,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"TSFEL",141,0.848797250859107,6,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.855670103092783,6,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"tsfresh",481,0.893470790378007,6,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.855670103092783,6,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.797250859106529,6,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.821305841924399,6,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.783505154639175,7,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.786941580756014,7,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.848797250859107,7,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"TSFEL",141,0.859106529209622,7,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.859106529209622,7,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"tsfresh",482,0.900343642611684,7,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.855670103092783,7,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.797250859106529,7,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.835051546391753,7,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.783505154639175,8,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.738831615120275,8,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.797250859106529,8,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"TSFEL",141,0.869415807560137,8,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.845360824742268,8,"ProximalPhalanxOutlineCorrect","pyridge","cv"
"tsfresh",482,0.869415807560137,8,"ProximalPhalanxOutlineCorrect","pyridge","cv"
