"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",20,0.59375,1,"Herring","pyridge","cv"
"feasts",35,0.609375,1,"Herring","pyridge","cv"
"tsfeatures",59,0.671875,1,"Herring","pyridge","cv"
"TSFEL",143,0.625,1,"Herring","pyridge","cv"
"Kats",36,0.578125,1,"Herring","pyridge","cv"
"tsfresh",728,0.59375,1,"Herring","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.59375,1,"Herring","pyridge","cv"
"Quantiles",101,0.59375,1,"Herring","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.59375,1,"Herring","pyridge","cv"
"catch22",20,0.546875,2,"Herring","pyridge","cv"
"feasts",35,0.59375,2,"Herring","pyridge","cv"
"tsfeatures",59,0.625,2,"Herring","pyridge","cv"
"TSFEL",143,0.609375,2,"Herring","pyridge","cv"
"Kats",36,0.609375,2,"Herring","pyridge","cv"
"tsfresh",728,0.546875,2,"Herring","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.515625,2,"Herring","pyridge","cv"
"Quantiles",101,0.453125,2,"Herring","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.59375,2,"Herring","pyridge","cv"
"catch22",20,0.59375,3,"Herring","pyridge","cv"
"feasts",35,0.578125,3,"Herring","pyridge","cv"
"tsfeatures",59,0.578125,3,"Herring","pyridge","cv"
"TSFEL",143,0.59375,3,"Herring","pyridge","cv"
"Kats",36,0.578125,3,"Herring","pyridge","cv"
"tsfresh",729,0.59375,3,"Herring","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.609375,3,"Herring","pyridge","cv"
"Quantiles",101,0.59375,3,"Herring","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.578125,3,"Herring","pyridge","cv"
"catch22",20,0.4375,4,"Herring","pyridge","cv"
"feasts",35,0.640625,4,"Herring","pyridge","cv"
"tsfeatures",59,0.625,4,"Herring","pyridge","cv"
"TSFEL",143,0.625,4,"Herring","pyridge","cv"
"Kats",36,0.515625,4,"Herring","pyridge","cv"
"tsfresh",727,0.625,4,"Herring","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.59375,4,"Herring","pyridge","cv"
"Quantiles",101,0.53125,4,"Herring","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.59375,4,"Herring","pyridge","cv"
"catch22",20,0.59375,5,"Herring","pyridge","cv"
"feasts",35,0.59375,5,"Herring","pyridge","cv"
"tsfeatures",59,0.640625,5,"Herring","pyridge","cv"
"TSFEL",143,0.640625,5,"Herring","pyridge","cv"
"Kats",36,0.59375,5,"Herring","pyridge","cv"
"tsfresh",729,0.59375,5,"Herring","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.59375,5,"Herring","pyridge","cv"
"Quantiles",101,0.59375,5,"Herring","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.625,5,"Herring","pyridge","cv"
"catch22",20,0.59375,6,"Herring","pyridge","cv"
"feasts",35,0.5625,6,"Herring","pyridge","cv"
"tsfeatures",59,0.640625,6,"Herring","pyridge","cv"
"TSFEL",143,0.625,6,"Herring","pyridge","cv"
"Kats",36,0.59375,6,"Herring","pyridge","cv"
"tsfresh",729,0.59375,6,"Herring","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.5625,6,"Herring","pyridge","cv"
"Quantiles",101,0.625,6,"Herring","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.5625,6,"Herring","pyridge","cv"
"catch22",20,0.59375,7,"Herring","pyridge","cv"
"feasts",35,0.625,7,"Herring","pyridge","cv"
"tsfeatures",59,0.578125,7,"Herring","pyridge","cv"
"TSFEL",143,0.5625,7,"Herring","pyridge","cv"
"Kats",36,0.625,7,"Herring","pyridge","cv"
"tsfresh",729,0.59375,7,"Herring","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.59375,7,"Herring","pyridge","cv"
"Quantiles",101,0.59375,7,"Herring","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.59375,7,"Herring","pyridge","cv"
"catch22",20,0.5,8,"Herring","pyridge","cv"
"feasts",35,0.65625,8,"Herring","pyridge","cv"
"tsfeatures",59,0.5625,8,"Herring","pyridge","cv"
"TSFEL",142,0.578125,8,"Herring","pyridge","cv"
"Kats",36,0.5,8,"Herring","pyridge","cv"
"tsfresh",729,0.640625,8,"Herring","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.59375,8,"Herring","pyridge","cv"
"Quantiles",101,0.53125,8,"Herring","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.59375,8,"Herring","pyridge","cv"
"catch22",20,0.59375,9,"Herring","pyridge","cv"
"feasts",35,0.703125,9,"Herring","pyridge","cv"
"tsfeatures",59,0.671875,9,"Herring","pyridge","cv"
"TSFEL",143,0.671875,9,"Herring","pyridge","cv"
"Kats",36,0.59375,9,"Herring","pyridge","cv"
"tsfresh",728,0.59375,9,"Herring","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.640625,9,"Herring","pyridge","cv"
"Quantiles",101,0.59375,9,"Herring","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.59375,9,"Herring","pyridge","cv"
"catch22",20,0.59375,10,"Herring","pyridge","cv"
"feasts",35,0.6875,10,"Herring","pyridge","cv"
"tsfeatures",59,0.6875,10,"Herring","pyridge","cv"
"TSFEL",143,0.65625,10,"Herring","pyridge","cv"
"Kats",36,0.59375,10,"Herring","pyridge","cv"
"tsfresh",729,0.59375,10,"Herring","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.59375,10,"Herring","pyridge","cv"
"Quantiles",101,0.640625,10,"Herring","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.59375,10,"Herring","pyridge","cv"
"catch22",20,0.46875,11,"Herring","pyridge","cv"
"feasts",35,0.59375,11,"Herring","pyridge","cv"
"tsfeatures",59,0.6875,11,"Herring","pyridge","cv"
"TSFEL",143,0.640625,11,"Herring","pyridge","cv"
"Kats",36,0.59375,11,"Herring","pyridge","cv"
"tsfresh",729,0.625,11,"Herring","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.53125,11,"Herring","pyridge","cv"
"Quantiles",101,0.609375,11,"Herring","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.59375,11,"Herring","pyridge","cv"
"catch22",20,0.59375,12,"Herring","pyridge","cv"
"feasts",35,0.578125,12,"Herring","pyridge","cv"
"tsfeatures",59,0.640625,12,"Herring","pyridge","cv"
"TSFEL",143,0.5625,12,"Herring","pyridge","cv"
"Kats",36,0.59375,12,"Herring","pyridge","cv"
"tsfresh",728,0.578125,12,"Herring","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.546875,12,"Herring","pyridge","cv"
"Quantiles",101,0.578125,12,"Herring","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.59375,12,"Herring","pyridge","cv"
"catch22",20,0.59375,13,"Herring","pyridge","cv"
"feasts",35,0.578125,13,"Herring","pyridge","cv"
"tsfeatures",59,0.59375,13,"Herring","pyridge","cv"
"TSFEL",143,0.53125,13,"Herring","pyridge","cv"
"Kats",36,0.625,13,"Herring","pyridge","cv"
"tsfresh",727,0.5625,13,"Herring","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.5625,13,"Herring","pyridge","cv"
"Quantiles",101,0.578125,13,"Herring","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.59375,13,"Herring","pyridge","cv"
"catch22",20,0.59375,14,"Herring","pyridge","cv"
"feasts",35,0.671875,14,"Herring","pyridge","cv"
"tsfeatures",59,0.734375,14,"Herring","pyridge","cv"
"TSFEL",143,0.609375,14,"Herring","pyridge","cv"
"Kats",36,0.53125,14,"Herring","pyridge","cv"
"tsfresh",727,0.609375,14,"Herring","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.609375,14,"Herring","pyridge","cv"
"Quantiles",101,0.59375,14,"Herring","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.625,14,"Herring","pyridge","cv"
"catch22",20,0.59375,15,"Herring","pyridge","cv"
"feasts",35,0.59375,15,"Herring","pyridge","cv"
"tsfeatures",59,0.671875,15,"Herring","pyridge","cv"
"TSFEL",143,0.59375,15,"Herring","pyridge","cv"
"Kats",36,0.59375,15,"Herring","pyridge","cv"
"tsfresh",728,0.59375,15,"Herring","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.59375,15,"Herring","pyridge","cv"
"Quantiles",101,0.59375,15,"Herring","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.59375,15,"Herring","pyridge","cv"
"catch22",20,0.59375,16,"Herring","pyridge","cv"
"feasts",35,0.59375,16,"Herring","pyridge","cv"
"tsfeatures",59,0.65625,16,"Herring","pyridge","cv"
"TSFEL",143,0.59375,16,"Herring","pyridge","cv"
"Kats",36,0.59375,16,"Herring","pyridge","cv"
"tsfresh",729,0.59375,16,"Herring","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.59375,16,"Herring","pyridge","cv"
"Quantiles",101,0.59375,16,"Herring","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.59375,16,"Herring","pyridge","cv"
"catch22",20,0.59375,17,"Herring","pyridge","cv"
"feasts",35,0.609375,17,"Herring","pyridge","cv"
"tsfeatures",59,0.59375,17,"Herring","pyridge","cv"
"TSFEL",143,0.59375,17,"Herring","pyridge","cv"
"Kats",36,0.59375,17,"Herring","pyridge","cv"
"tsfresh",729,0.59375,17,"Herring","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.5625,17,"Herring","pyridge","cv"
"Quantiles",101,0.59375,17,"Herring","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.625,17,"Herring","pyridge","cv"
"catch22",20,0.59375,18,"Herring","pyridge","cv"
"feasts",35,0.484375,18,"Herring","pyridge","cv"
"tsfeatures",59,0.53125,18,"Herring","pyridge","cv"
"TSFEL",143,0.5,18,"Herring","pyridge","cv"
"Kats",36,0.453125,18,"Herring","pyridge","cv"
"tsfresh",728,0.515625,18,"Herring","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.5,18,"Herring","pyridge","cv"
"Quantiles",101,0.4375,18,"Herring","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.515625,18,"Herring","pyridge","cv"
"catch22",20,0.53125,19,"Herring","pyridge","cv"
"feasts",35,0.609375,19,"Herring","pyridge","cv"
"tsfeatures",59,0.609375,19,"Herring","pyridge","cv"
"TSFEL",143,0.546875,19,"Herring","pyridge","cv"
