"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.728522336769759,1,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.780068728522337,1,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.762886597938144,1,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"TSFEL",142,0.790378006872852,1,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.814432989690722,1,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfresh",485,0.786941580756014,1,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.756013745704467,1,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.587628865979381,1,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.690721649484536,1,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.718213058419244,2,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.769759450171821,2,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.752577319587629,2,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"TSFEL",141,0.824742268041237,2,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.780068728522337,2,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfresh",483,0.810996563573883,2,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.756013745704467,2,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.628865979381443,2,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.762886597938144,2,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.714776632302406,3,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.762886597938144,3,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.742268041237113,3,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"TSFEL",142,0.780068728522337,3,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.769759450171821,3,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfresh",484,0.831615120274914,3,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.752577319587629,3,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.618556701030928,3,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.742268041237113,3,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.714776632302406,4,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.824742268041237,4,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.766323024054983,4,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"TSFEL",141,0.804123711340206,4,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.762886597938144,4,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfresh",484,0.821305841924399,4,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.793814432989691,4,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.601374570446735,4,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.74914089347079,4,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.707903780068729,5,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.776632302405498,5,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.77319587628866,5,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"TSFEL",142,0.769759450171821,5,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.790378006872852,5,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfresh",485,0.800687285223368,5,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.731958762886598,5,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.615120274914089,5,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.728522336769759,5,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.711340206185567,6,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"feasts",34,0.786941580756014,6,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.752577319587629,6,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"TSFEL",142,0.824742268041237,6,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.77319587628866,6,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfresh",484,0.821305841924399,6,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.783505154639175,6,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.608247422680412,6,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.766323024054983,6,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.714776632302406,7,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"feasts",34,0.77319587628866,7,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.752577319587629,7,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"TSFEL",142,0.783505154639175,7,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.780068728522337,7,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfresh",485,0.766323024054983,7,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.752577319587629,7,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.615120274914089,7,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.738831615120275,7,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.735395189003436,8,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.752577319587629,8,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.769759450171821,8,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"TSFEL",141,0.790378006872852,8,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.766323024054983,8,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfresh",484,0.814432989690722,8,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.769759450171821,8,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.625429553264605,8,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.783505154639175,8,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.714776632302406,9,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.769759450171821,9,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.756013745704467,9,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"TSFEL",142,0.814432989690722,9,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.793814432989691,9,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfresh",485,0.814432989690722,9,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.790378006872852,9,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.621993127147766,9,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.74914089347079,9,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.697594501718213,10,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.807560137457045,10,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.790378006872852,10,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"TSFEL",142,0.800687285223368,10,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.810996563573883,10,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfresh",485,0.824742268041237,10,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.759450171821306,10,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.594501718213058,10,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.718213058419244,10,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.718213058419244,11,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"feasts",34,0.790378006872852,11,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.762886597938144,11,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"TSFEL",142,0.824742268041237,11,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.786941580756014,11,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfresh",484,0.790378006872852,11,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.759450171821306,11,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.597938144329897,11,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.735395189003436,11,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.735395189003436,12,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.800687285223368,12,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.783505154639175,12,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"TSFEL",142,0.780068728522337,12,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.810996563573883,12,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfresh",484,0.797250859106529,12,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.74914089347079,12,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.611683848797251,12,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.745704467353952,12,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.714776632302406,13,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.762886597938144,13,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.759450171821306,13,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"TSFEL",142,0.786941580756014,13,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.769759450171821,13,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfresh",485,0.797250859106529,13,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.756013745704467,13,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.615120274914089,13,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.731958762886598,13,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.74914089347079,14,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"feasts",34,0.77319587628866,14,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.74914089347079,14,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"TSFEL",142,0.84192439862543,14,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.81786941580756,14,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfresh",484,0.797250859106529,14,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.769759450171821,14,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.615120274914089,14,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.742268041237113,14,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.680412371134021,15,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.77319587628866,15,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.786941580756014,15,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"TSFEL",142,0.804123711340206,15,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.77319587628866,15,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfresh",485,0.786941580756014,15,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.74914089347079,15,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.618556701030928,15,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.728522336769759,15,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.718213058419244,16,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"feasts",35,0.780068728522337,16,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.762886597938144,16,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"TSFEL",142,0.780068728522337,16,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.790378006872852,16,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfresh",484,0.783505154639175,16,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.718213058419244,16,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Quantiles",101,0.618556701030928,16,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.725085910652921,16,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"catch22",22,0.70446735395189,17,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"feasts",34,0.804123711340206,17,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"tsfeatures",59,0.74914089347079,17,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"TSFEL",142,0.780068728522337,17,"MiddlePhalanxOutlineCorrect","pyridge","cv"
"Kats",36,0.797250859106529,17,"MiddlePhalanxOutlineCorrect","pyridge","cv"
