"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",21,0.957543859649123,1,"FreezerSmallTrain","pyridge","cv"
"feasts",32,0.893333333333333,1,"FreezerSmallTrain","pyridge","cv"
"tsfeatures",57,0.847719298245614,1,"FreezerSmallTrain","pyridge","cv"
"TSFEL",142,0.875087719298246,1,"FreezerSmallTrain","pyridge","cv"
"Kats",34,0.856491228070175,1,"FreezerSmallTrain","pyridge","cv"
"tsfresh",732,0.80280701754386,1,"FreezerSmallTrain","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.772280701754386,1,"FreezerSmallTrain","pyridge","cv"
"Quantiles",101,0.810877192982456,1,"FreezerSmallTrain","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.64280701754386,1,"FreezerSmallTrain","pyridge","cv"
"catch22",22,0.959298245614035,2,"FreezerSmallTrain","pyridge","cv"
"feasts",32,0.925964912280702,2,"FreezerSmallTrain","pyridge","cv"
"tsfeatures",57,0.927017543859649,2,"FreezerSmallTrain","pyridge","cv"
"TSFEL",142,0.960701754385965,2,"FreezerSmallTrain","pyridge","cv"
"Kats",33,0.808421052631579,2,"FreezerSmallTrain","pyridge","cv"
"tsfresh",733,0.880350877192982,2,"FreezerSmallTrain","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.772280701754386,2,"FreezerSmallTrain","pyridge","cv"
"Quantiles",101,0.951578947368421,2,"FreezerSmallTrain","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.676491228070175,2,"FreezerSmallTrain","pyridge","cv"
"catch22",22,0.943508771929825,3,"FreezerSmallTrain","pyridge","cv"
"feasts",32,0.881754385964912,3,"FreezerSmallTrain","pyridge","cv"
"tsfeatures",57,0.881052631578947,3,"FreezerSmallTrain","pyridge","cv"
"TSFEL",142,0.876140350877193,3,"FreezerSmallTrain","pyridge","cv"
"Kats",33,0.867719298245614,3,"FreezerSmallTrain","pyridge","cv"
"tsfresh",737,0.893684210526316,3,"FreezerSmallTrain","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.779298245614035,3,"FreezerSmallTrain","pyridge","cv"
"Quantiles",101,0.949824561403509,3,"FreezerSmallTrain","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.693684210526316,3,"FreezerSmallTrain","pyridge","cv"
"catch22",22,0.975087719298246,4,"FreezerSmallTrain","pyridge","cv"
"feasts",32,0.943508771929825,4,"FreezerSmallTrain","pyridge","cv"
"tsfeatures",57,0.950526315789474,4,"FreezerSmallTrain","pyridge","cv"
"TSFEL",142,0.929473684210526,4,"FreezerSmallTrain","pyridge","cv"
"Kats",34,0.887719298245614,4,"FreezerSmallTrain","pyridge","cv"
"tsfresh",733,0.871228070175439,4,"FreezerSmallTrain","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.782456140350877,4,"FreezerSmallTrain","pyridge","cv"
"Quantiles",101,0.931228070175439,4,"FreezerSmallTrain","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.707017543859649,4,"FreezerSmallTrain","pyridge","cv"
"catch22",22,0.891578947368421,5,"FreezerSmallTrain","pyridge","cv"
"feasts",32,0.867368421052632,5,"FreezerSmallTrain","pyridge","cv"
"tsfeatures",57,0.840701754385965,5,"FreezerSmallTrain","pyridge","cv"
"TSFEL",142,0.885614035087719,5,"FreezerSmallTrain","pyridge","cv"
"Kats",33,0.794035087719298,5,"FreezerSmallTrain","pyridge","cv"
"tsfresh",733,0.808771929824561,5,"FreezerSmallTrain","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.734385964912281,5,"FreezerSmallTrain","pyridge","cv"
"Quantiles",101,0.912280701754386,5,"FreezerSmallTrain","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.710175438596491,5,"FreezerSmallTrain","pyridge","cv"
"catch22",22,0.915087719298246,6,"FreezerSmallTrain","pyridge","cv"
"feasts",34,0.898947368421053,6,"FreezerSmallTrain","pyridge","cv"
"tsfeatures",59,0.886315789473684,6,"FreezerSmallTrain","pyridge","cv"
"TSFEL",144,0.855438596491228,6,"FreezerSmallTrain","pyridge","cv"
"Kats",34,0.790877192982456,6,"FreezerSmallTrain","pyridge","cv"
"tsfresh",740,0.787368421052632,6,"FreezerSmallTrain","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.752631578947368,6,"FreezerSmallTrain","pyridge","cv"
"Quantiles",101,0.760701754385965,6,"FreezerSmallTrain","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.726315789473684,6,"FreezerSmallTrain","pyridge","cv"
"catch22",22,0.961052631578947,7,"FreezerSmallTrain","pyridge","cv"
"feasts",32,0.823157894736842,7,"FreezerSmallTrain","pyridge","cv"
"tsfeatures",57,0.772280701754386,7,"FreezerSmallTrain","pyridge","cv"
"TSFEL",142,0.893684210526316,7,"FreezerSmallTrain","pyridge","cv"
"Kats",32,0.763859649122807,7,"FreezerSmallTrain","pyridge","cv"
