"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.667105263157895,1,"MedicalImages","pyridge","fixed"
"feasts",39,0.701315789473684,1,"MedicalImages","pyridge","fixed"
"tsfeatures",59,0.682894736842105,1,"MedicalImages","pyridge","fixed"
"TSFEL",144,0.718421052631579,1,"MedicalImages","pyridge","fixed"
"Kats",36,0.642105263157895,1,"MedicalImages","pyridge","fixed"
"tsfresh",536,0.74078947368421,1,"MedicalImages","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",201,0.642105263157895,1,"MedicalImages","pyridge","fixed"
"Quantiles",101,0.542105263157895,1,"MedicalImages","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",100,0.594736842105263,1,"MedicalImages","pyridge","fixed"
"catch22",22,0.640789473684211,2,"MedicalImages","pyridge","fixed"
"feasts",39,0.697368421052632,2,"MedicalImages","pyridge","fixed"
"tsfeatures",59,0.71578947368421,2,"MedicalImages","pyridge","fixed"
"TSFEL",144,0.7,2,"MedicalImages","pyridge","fixed"
"Kats",35,0.647368421052632,2,"MedicalImages","pyridge","fixed"
"tsfresh",535,0.710526315789474,2,"MedicalImages","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",201,0.651315789473684,2,"MedicalImages","pyridge","fixed"
"Quantiles",101,0.555263157894737,2,"MedicalImages","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",100,0.597368421052632,2,"MedicalImages","pyridge","fixed"
"catch22",22,0.647368421052632,3,"MedicalImages","pyridge","fixed"
"feasts",39,0.685526315789474,3,"MedicalImages","pyridge","fixed"
"tsfeatures",59,0.714473684210526,3,"MedicalImages","pyridge","fixed"
"TSFEL",144,0.718421052631579,3,"MedicalImages","pyridge","fixed"
"Kats",36,0.638157894736842,3,"MedicalImages","pyridge","fixed"
"tsfresh",537,0.728947368421053,3,"MedicalImages","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",201,0.628947368421053,3,"MedicalImages","pyridge","fixed"
"Quantiles",101,0.536842105263158,3,"MedicalImages","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",100,0.576315789473684,3,"MedicalImages","pyridge","fixed"
"catch22",22,0.663157894736842,4,"MedicalImages","pyridge","fixed"
"feasts",39,0.705263157894737,4,"MedicalImages","pyridge","fixed"
"tsfeatures",59,0.726315789473684,4,"MedicalImages","pyridge","fixed"
"TSFEL",144,0.711842105263158,4,"MedicalImages","pyridge","fixed"
"Kats",36,0.667105263157895,4,"MedicalImages","pyridge","fixed"
"tsfresh",537,0.718421052631579,4,"MedicalImages","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",201,0.63421052631579,4,"MedicalImages","pyridge","fixed"
"Quantiles",101,0.538157894736842,4,"MedicalImages","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",100,0.588157894736842,4,"MedicalImages","pyridge","fixed"
"catch22",22,0.622368421052632,5,"MedicalImages","pyridge","fixed"
"feasts",39,0.693421052631579,5,"MedicalImages","pyridge","fixed"
"tsfeatures",59,0.70921052631579,5,"MedicalImages","pyridge","fixed"
"TSFEL",144,0.725,5,"MedicalImages","pyridge","fixed"
"Kats",35,0.681578947368421,5,"MedicalImages","pyridge","fixed"
"tsfresh",537,0.727631578947368,5,"MedicalImages","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",201,0.663157894736842,5,"MedicalImages","pyridge","fixed"
"Quantiles",101,0.539473684210526,5,"MedicalImages","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",100,0.596052631578947,5,"MedicalImages","pyridge","fixed"
"catch22",22,0.676315789473684,6,"MedicalImages","pyridge","fixed"
