"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.708,27,"Computers","pyridge","cv"
"feasts",39,0.688,27,"Computers","pyridge","cv"
"tsfeatures",59,0.74,27,"Computers","pyridge","cv"
"TSFEL",145,0.78,27,"Computers","pyridge","cv"
"Kats",36,0.728,27,"Computers","pyridge","cv"
"tsfresh",747,0.744,27,"Computers","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.6,27,"Computers","pyridge","cv"
"Quantiles",101,0.748,27,"Computers","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.584,27,"Computers","pyridge","cv"
"catch22",22,0.768,28,"Computers","pyridge","cv"
"feasts",39,0.736,28,"Computers","pyridge","cv"
"tsfeatures",59,0.756,28,"Computers","pyridge","cv"
"TSFEL",145,0.82,28,"Computers","pyridge","cv"
"Kats",36,0.8,28,"Computers","pyridge","cv"
"tsfresh",746,0.768,28,"Computers","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.664,28,"Computers","pyridge","cv"
"Quantiles",101,0.72,28,"Computers","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.604,28,"Computers","pyridge","cv"
"catch22",22,0.712,29,"Computers","pyridge","cv"
"feasts",39,0.724,29,"Computers","pyridge","cv"
"tsfeatures",59,0.732,29,"Computers","pyridge","cv"
"TSFEL",145,0.768,29,"Computers","pyridge","cv"
"Kats",36,0.716,29,"Computers","pyridge","cv"
"tsfresh",746,0.732,29,"Computers","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.64,29,"Computers","pyridge","cv"
"Quantiles",101,0.72,29,"Computers","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.628,29,"Computers","pyridge","cv"
"catch22",22,0.724,30,"Computers","pyridge","cv"
"feasts",39,0.676,30,"Computers","pyridge","cv"
"tsfeatures",59,0.792,30,"Computers","pyridge","cv"
"TSFEL",145,0.8,30,"Computers","pyridge","cv"
"Kats",36,0.728,30,"Computers","pyridge","cv"
"tsfresh",746,0.752,30,"Computers","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.66,30,"Computers","pyridge","cv"
"Quantiles",101,0.708,30,"Computers","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.608,30,"Computers","pyridge","cv"
