"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",21,0.82972972972973,1,"Strawberry","pyridge","cv"
"feasts",34,0.935135135135135,1,"Strawberry","pyridge","cv"
"tsfeatures",59,0.92972972972973,1,"Strawberry","pyridge","cv"
"TSFEL",142,0.935135135135135,1,"Strawberry","pyridge","cv"
"Kats",34,0.908108108108108,1,"Strawberry","pyridge","cv"
"tsfresh",730,0.97027027027027,1,"Strawberry","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.945945945945946,1,"Strawberry","pyridge","cv"
"Quantiles",101,0.935135135135135,1,"Strawberry","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.940540540540541,1,"Strawberry","pyridge","cv"
"catch22",21,0.867567567567568,2,"Strawberry","pyridge","cv"
"feasts",34,0.932432432432432,2,"Strawberry","pyridge","cv"
"tsfeatures",59,0.908108108108108,2,"Strawberry","pyridge","cv"
"TSFEL",142,0.948648648648649,2,"Strawberry","pyridge","cv"
"Kats",35,0.910810810810811,2,"Strawberry","pyridge","cv"
"tsfresh",732,0.948648648648649,2,"Strawberry","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.948648648648649,2,"Strawberry","pyridge","cv"
"Quantiles",101,0.924324324324324,2,"Strawberry","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.948648648648649,2,"Strawberry","pyridge","cv"
"catch22",21,0.856756756756757,3,"Strawberry","pyridge","cv"
"feasts",34,0.937837837837838,3,"Strawberry","pyridge","cv"
"tsfeatures",59,0.937837837837838,3,"Strawberry","pyridge","cv"
"TSFEL",142,0.954054054054054,3,"Strawberry","pyridge","cv"
"Kats",35,0.924324324324324,3,"Strawberry","pyridge","cv"
"tsfresh",732,0.967567567567568,3,"Strawberry","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.951351351351351,3,"Strawberry","pyridge","cv"
"Quantiles",101,0.927027027027027,3,"Strawberry","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.943243243243243,3,"Strawberry","pyridge","cv"
"catch22",21,0.856756756756757,4,"Strawberry","pyridge","cv"
"feasts",34,0.935135135135135,4,"Strawberry","pyridge","cv"
"tsfeatures",59,0.954054054054054,4,"Strawberry","pyridge","cv"
"TSFEL",142,0.954054054054054,4,"Strawberry","pyridge","cv"
"Kats",35,0.921621621621622,4,"Strawberry","pyridge","cv"
"tsfresh",733,0.959459459459459,4,"Strawberry","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.954054054054054,4,"Strawberry","pyridge","cv"
"Quantiles",101,0.902702702702703,4,"Strawberry","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.927027027027027,4,"Strawberry","pyridge","cv"
"catch22",21,0.856756756756757,5,"Strawberry","pyridge","cv"
"feasts",34,0.921621621621622,5,"Strawberry","pyridge","cv"
"tsfeatures",59,0.921621621621622,5,"Strawberry","pyridge","cv"
"TSFEL",142,0.937837837837838,5,"Strawberry","pyridge","cv"
"Kats",34,0.92972972972973,5,"Strawberry","pyridge","cv"
"tsfresh",733,0.959459459459459,5,"Strawberry","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.943243243243243,5,"Strawberry","pyridge","cv"
"Quantiles",101,0.935135135135135,5,"Strawberry","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.940540540540541,5,"Strawberry","pyridge","cv"
"catch22",21,0.82972972972973,6,"Strawberry","pyridge","cv"
"feasts",34,0.935135135135135,6,"Strawberry","pyridge","cv"
"tsfeatures",59,0.9,6,"Strawberry","pyridge","cv"
"TSFEL",142,0.924324324324324,6,"Strawberry","pyridge","cv"
"Kats",35,0.908108108108108,6,"Strawberry","pyridge","cv"
"tsfresh",733,0.937837837837838,6,"Strawberry","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.943243243243243,6,"Strawberry","pyridge","cv"
