"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.520879120879121,1,"FiftyWords","pyridge","fixed"
"feasts",37,0.569230769230769,1,"FiftyWords","pyridge","fixed"
"tsfeatures",59,0.632967032967033,1,"FiftyWords","pyridge","fixed"
"TSFEL",144,0.602197802197802,1,"FiftyWords","pyridge","fixed"
"Kats",33,0.505494505494505,1,"FiftyWords","pyridge","fixed"
"tsfresh",737,0.679120879120879,1,"FiftyWords","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.468131868131868,1,"FiftyWords","pyridge","fixed"
"Quantiles",101,0.312087912087912,1,"FiftyWords","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.340659340659341,1,"FiftyWords","pyridge","fixed"
"catch22",22,0.50989010989011,2,"FiftyWords","pyridge","fixed"
"feasts",37,0.593406593406593,2,"FiftyWords","pyridge","fixed"
"tsfeatures",59,0.648351648351648,2,"FiftyWords","pyridge","fixed"
"TSFEL",144,0.610989010989011,2,"FiftyWords","pyridge","fixed"
"Kats",33,0.558241758241758,2,"FiftyWords","pyridge","fixed"
"tsfresh",737,0.67032967032967,2,"FiftyWords","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.450549450549451,2,"FiftyWords","pyridge","fixed"
"Quantiles",101,0.279120879120879,2,"FiftyWords","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.353846153846154,2,"FiftyWords","pyridge","fixed"
"catch22",22,0.496703296703297,3,"FiftyWords","pyridge","fixed"
"feasts",37,0.582417582417582,3,"FiftyWords","pyridge","fixed"
"tsfeatures",59,0.615384615384615,3,"FiftyWords","pyridge","fixed"
"TSFEL",144,0.582417582417582,3,"FiftyWords","pyridge","fixed"
"Kats",33,0.514285714285714,3,"FiftyWords","pyridge","fixed"
"tsfresh",738,0.674725274725275,3,"FiftyWords","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.457142857142857,3,"FiftyWords","pyridge","fixed"
"Quantiles",101,0.285714285714286,3,"FiftyWords","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.38021978021978,3,"FiftyWords","pyridge","fixed"
"catch22",22,0.558241758241758,4,"FiftyWords","pyridge","fixed"
"feasts",37,0.558241758241758,4,"FiftyWords","pyridge","fixed"
"tsfeatures",59,0.635164835164835,4,"FiftyWords","pyridge","fixed"
"TSFEL",144,0.61978021978022,4,"FiftyWords","pyridge","fixed"
"Kats",33,0.538461538461538,4,"FiftyWords","pyridge","fixed"
"tsfresh",737,0.654945054945055,4,"FiftyWords","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.430769230769231,4,"FiftyWords","pyridge","fixed"
"Quantiles",101,0.320879120879121,4,"FiftyWords","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.384615384615385,4,"FiftyWords","pyridge","fixed"
"catch22",22,0.50989010989011,5,"FiftyWords","pyridge","fixed"
"feasts",37,0.578021978021978,5,"FiftyWords","pyridge","fixed"
"tsfeatures",59,0.615384615384615,5,"FiftyWords","pyridge","fixed"
"TSFEL",144,0.595604395604396,5,"FiftyWords","pyridge","fixed"
"Kats",33,0.496703296703297,5,"FiftyWords","pyridge","fixed"
"tsfresh",737,0.635164835164835,5,"FiftyWords","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.441758241758242,5,"FiftyWords","pyridge","fixed"
"Quantiles",101,0.296703296703297,5,"FiftyWords","pyridge","fixed"
