"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.795434591747147,1,"TwoLeadECG","pyridge","cv"
"feasts",36,0.942932396839333,1,"TwoLeadECG","pyridge","cv"
"tsfeatures",59,0.979806848112379,1,"TwoLeadECG","pyridge","cv"
"TSFEL",142,0.972783143107989,1,"TwoLeadECG","pyridge","cv"
"Kats",35,0.941176470588235,1,"TwoLeadECG","pyridge","cv"
"tsfresh",486,0.979806848112379,1,"TwoLeadECG","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",185,0.991220368744513,1,"TwoLeadECG","pyridge","cv"
"Quantiles",101,0.983318700614574,1,"TwoLeadECG","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",84,0.840210711150132,1,"TwoLeadECG","pyridge","cv"
"catch22",21,0.902546093064091,2,"TwoLeadECG","pyridge","cv"
"feasts",36,0.95873573309921,2,"TwoLeadECG","pyridge","cv"
"tsfeatures",58,0.988586479367867,2,"TwoLeadECG","pyridge","cv"
"TSFEL",142,0.97892888498683,2,"TwoLeadECG","pyridge","cv"
"Kats",34,0.955223880597015,2,"TwoLeadECG","pyridge","cv"
"tsfresh",484,0.988586479367867,2,"TwoLeadECG","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",185,0.980684811237928,2,"TwoLeadECG","pyridge","cv"
"Quantiles",101,0.978050921861282,2,"TwoLeadECG","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",84,0.895522388059702,2,"TwoLeadECG","pyridge","cv"
"catch22",21,0.892888498683055,3,"TwoLeadECG","pyridge","cv"
"feasts",36,0.843722563652327,3,"TwoLeadECG","pyridge","cv"
"tsfeatures",58,0.879719051799824,3,"TwoLeadECG","pyridge","cv"
"TSFEL",143,0.88235294117647,3,"TwoLeadECG","pyridge","cv"
"Kats",34,0.859525899912204,3,"TwoLeadECG","pyridge","cv"
"tsfresh",486,0.905179982440737,3,"TwoLeadECG","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",185,0.906057945566286,3,"TwoLeadECG","pyridge","cv"
"Quantiles",101,0.886742756804214,3,"TwoLeadECG","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",84,0.913959613696225,3,"TwoLeadECG","pyridge","cv"
"catch22",21,0.864793678665496,4,"TwoLeadECG","pyridge","cv"
"feasts",36,0.88937664618086,4,"TwoLeadECG","pyridge","cv"
"tsfeatures",58,0.97892888498683,4,"TwoLeadECG","pyridge","cv"
"TSFEL",143,0.836698858647937,4,"TwoLeadECG","pyridge","cv"
"Kats",34,0.874451273046532,4,"TwoLeadECG","pyridge","cv"
