"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",20,0.866666666666667,1,"Meat","pyridge","cv"
"feasts",33,0.816666666666667,1,"Meat","pyridge","cv"
"tsfeatures",55,0.883333333333333,1,"Meat","pyridge","cv"
"TSFEL",142,0.9,1,"Meat","pyridge","cv"
"Kats",34,0.8,1,"Meat","pyridge","cv"
"tsfresh",723,0.933333333333333,1,"Meat","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.933333333333333,1,"Meat","pyridge","cv"
"Quantiles",101,0.95,1,"Meat","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.95,1,"Meat","pyridge","cv"
"catch22",19,0.9,2,"Meat","pyridge","cv"
"feasts",33,0.866666666666667,2,"Meat","pyridge","cv"
"tsfeatures",54,0.916666666666667,2,"Meat","pyridge","cv"
"TSFEL",141,0.9,2,"Meat","pyridge","cv"
"Kats",36,0.833333333333333,2,"Meat","pyridge","cv"
"tsfresh",724,0.916666666666667,2,"Meat","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.983333333333333,2,"Meat","pyridge","cv"
"Quantiles",101,1,2,"Meat","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.95,2,"Meat","pyridge","cv"
"catch22",20,0.9,3,"Meat","pyridge","cv"
"feasts",33,0.783333333333333,3,"Meat","pyridge","cv"
"tsfeatures",55,0.916666666666667,3,"Meat","pyridge","cv"
"TSFEL",142,0.933333333333333,3,"Meat","pyridge","cv"
"Kats",35,0.8,3,"Meat","pyridge","cv"
"tsfresh",723,0.983333333333333,3,"Meat","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,1,3,"Meat","pyridge","cv"
"Quantiles",101,0.983333333333333,3,"Meat","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,1,3,"Meat","pyridge","cv"
"catch22",19,0.9,4,"Meat","pyridge","cv"
"feasts",33,0.866666666666667,4,"Meat","pyridge","cv"
"tsfeatures",54,0.916666666666667,4,"Meat","pyridge","cv"
"TSFEL",141,0.9,4,"Meat","pyridge","cv"
"Kats",36,0.916666666666667,4,"Meat","pyridge","cv"
"tsfresh",724,0.983333333333333,4,"Meat","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,1,4,"Meat","pyridge","cv"
"Quantiles",101,1,4,"Meat","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.966666666666667,4,"Meat","pyridge","cv"
"catch22",20,0.833333333333333,5,"Meat","pyridge","cv"
"feasts",33,0.9,5,"Meat","pyridge","cv"
"tsfeatures",55,1,5,"Meat","pyridge","cv"
"TSFEL",142,0.95,5,"Meat","pyridge","cv"
"Kats",35,0.85,5,"Meat","pyridge","cv"
"tsfresh",724,0.966666666666667,5,"Meat","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,1,5,"Meat","pyridge","cv"
"Quantiles",101,1,5,"Meat","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.983333333333333,5,"Meat","pyridge","cv"
"catch22",20,0.866666666666667,6,"Meat","pyridge","cv"
"feasts",33,0.833333333333333,6,"Meat","pyridge","cv"
"tsfeatures",55,0.9,6,"Meat","pyridge","cv"
"TSFEL",142,0.866666666666667,6,"Meat","pyridge","cv"
"Kats",36,0.883333333333333,6,"Meat","pyridge","cv"
"tsfresh",724,0.983333333333333,6,"Meat","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,1,6,"Meat","pyridge","cv"
"Quantiles",101,0.85,6,"Meat","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.983333333333333,6,"Meat","pyridge","cv"
"catch22",20,0.883333333333333,7,"Meat","pyridge","cv"
"feasts",33,0.866666666666667,7,"Meat","pyridge","cv"
"tsfeatures",55,0.95,7,"Meat","pyridge","cv"
"TSFEL",142,0.916666666666667,7,"Meat","pyridge","cv"
"Kats",35,0.85,7,"Meat","pyridge","cv"
"tsfresh",724,0.983333333333333,7,"Meat","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.983333333333333,7,"Meat","pyridge","cv"
"Quantiles",101,1,7,"Meat","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.966666666666667,7,"Meat","pyridge","cv"
"catch22",20,0.883333333333333,8,"Meat","pyridge","cv"
"feasts",33,0.9,8,"Meat","pyridge","cv"
"tsfeatures",55,0.933333333333333,8,"Meat","pyridge","cv"
"TSFEL",142,0.933333333333333,8,"Meat","pyridge","cv"
"Kats",36,0.866666666666667,8,"Meat","pyridge","cv"
"tsfresh",724,0.983333333333333,8,"Meat","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.966666666666667,8,"Meat","pyridge","cv"
"Quantiles",101,0.966666666666667,8,"Meat","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.966666666666667,8,"Meat","pyridge","cv"
"catch22",19,0.916666666666667,9,"Meat","pyridge","cv"
"feasts",33,0.866666666666667,9,"Meat","pyridge","cv"
"tsfeatures",54,0.933333333333333,9,"Meat","pyridge","cv"
"TSFEL",141,0.9,9,"Meat","pyridge","cv"
"Kats",35,0.866666666666667,9,"Meat","pyridge","cv"
"tsfresh",724,0.983333333333333,9,"Meat","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,1,9,"Meat","pyridge","cv"
"Quantiles",101,0.95,9,"Meat","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.983333333333333,9,"Meat","pyridge","cv"
"catch22",19,0.916666666666667,10,"Meat","pyridge","cv"
"feasts",33,0.85,10,"Meat","pyridge","cv"
"tsfeatures",54,0.9,10,"Meat","pyridge","cv"
"TSFEL",141,0.95,10,"Meat","pyridge","cv"
"Kats",36,0.883333333333333,10,"Meat","pyridge","cv"
"tsfresh",723,0.966666666666667,10,"Meat","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,1,10,"Meat","pyridge","cv"
"Quantiles",101,1,10,"Meat","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.983333333333333,10,"Meat","pyridge","cv"
"catch22",19,0.866666666666667,11,"Meat","pyridge","cv"
"feasts",33,0.783333333333333,11,"Meat","pyridge","cv"
"tsfeatures",54,0.9,11,"Meat","pyridge","cv"
"TSFEL",141,0.883333333333333,11,"Meat","pyridge","cv"
"Kats",36,0.75,11,"Meat","pyridge","cv"
"tsfresh",724,0.983333333333333,11,"Meat","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.983333333333333,11,"Meat","pyridge","cv"
"Quantiles",101,1,11,"Meat","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.966666666666667,11,"Meat","pyridge","cv"
"catch22",19,0.883333333333333,12,"Meat","pyridge","cv"
"feasts",33,0.85,12,"Meat","pyridge","cv"
"tsfeatures",54,0.916666666666667,12,"Meat","pyridge","cv"
"TSFEL",141,0.866666666666667,12,"Meat","pyridge","cv"
"Kats",35,0.85,12,"Meat","pyridge","cv"
"tsfresh",723,0.983333333333333,12,"Meat","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,1,12,"Meat","pyridge","cv"
"Quantiles",101,1,12,"Meat","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.95,12,"Meat","pyridge","cv"
"catch22",20,0.85,13,"Meat","pyridge","cv"
"feasts",33,0.766666666666667,13,"Meat","pyridge","cv"
"tsfeatures",55,0.95,13,"Meat","pyridge","cv"
"TSFEL",142,0.95,13,"Meat","pyridge","cv"
"Kats",36,0.85,13,"Meat","pyridge","cv"
"tsfresh",724,0.983333333333333,13,"Meat","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.983333333333333,13,"Meat","pyridge","cv"
"Quantiles",101,0.983333333333333,13,"Meat","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.966666666666667,13,"Meat","pyridge","cv"
"catch22",20,0.8,14,"Meat","pyridge","cv"
"feasts",33,0.9,14,"Meat","pyridge","cv"
"tsfeatures",55,0.95,14,"Meat","pyridge","cv"
"TSFEL",142,0.95,14,"Meat","pyridge","cv"
"Kats",36,0.833333333333333,14,"Meat","pyridge","cv"
"tsfresh",724,0.983333333333333,14,"Meat","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.966666666666667,14,"Meat","pyridge","cv"
"Quantiles",101,0.95,14,"Meat","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.966666666666667,14,"Meat","pyridge","cv"
"catch22",19,0.916666666666667,15,"Meat","pyridge","cv"
"feasts",33,0.866666666666667,15,"Meat","pyridge","cv"
