"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",20,0.85945945945946,1,"HandOutlines","pyridge","cv"
"feasts",33,0.805405405405405,1,"HandOutlines","pyridge","cv"
"tsfeatures",58,0.881081081081081,1,"HandOutlines","pyridge","cv"
"TSFEL",146,0.824324324324324,1,"HandOutlines","pyridge","cv"
"Kats",36,0.74054054054054,1,"HandOutlines","pyridge","cv"
"tsfresh",733,0.84054054054054,1,"HandOutlines","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.867567567567568,1,"HandOutlines","pyridge","cv"
"Quantiles",101,0.835135135135135,1,"HandOutlines","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.84054054054054,1,"HandOutlines","pyridge","cv"
"catch22",20,0.816216216216216,2,"HandOutlines","pyridge","cv"
"feasts",33,0.775675675675676,2,"HandOutlines","pyridge","cv"
"tsfeatures",58,0.843243243243243,2,"HandOutlines","pyridge","cv"
"TSFEL",146,0.816216216216216,2,"HandOutlines","pyridge","cv"
"Kats",36,0.808108108108108,2,"HandOutlines","pyridge","cv"
"tsfresh",732,0.848648648648649,2,"HandOutlines","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.875675675675676,2,"HandOutlines","pyridge","cv"
"Quantiles",101,0.813513513513514,2,"HandOutlines","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.85945945945946,2,"HandOutlines","pyridge","cv"
"catch22",20,0.824324324324324,3,"HandOutlines","pyridge","cv"
"feasts",33,0.84054054054054,3,"HandOutlines","pyridge","cv"
"tsfeatures",58,0.908108108108108,3,"HandOutlines","pyridge","cv"
"TSFEL",146,0.848648648648649,3,"HandOutlines","pyridge","cv"
"Kats",36,0.816216216216216,3,"HandOutlines","pyridge","cv"
"tsfresh",733,0.881081081081081,3,"HandOutlines","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.862162162162162,3,"HandOutlines","pyridge","cv"
"Quantiles",101,0.867567567567568,3,"HandOutlines","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.848648648648649,3,"HandOutlines","pyridge","cv"
"catch22",20,0.802702702702703,4,"HandOutlines","pyridge","cv"
"feasts",33,0.8,4,"HandOutlines","pyridge","cv"
"tsfeatures",58,0.881081081081081,4,"HandOutlines","pyridge","cv"
"TSFEL",146,0.835135135135135,4,"HandOutlines","pyridge","cv"
"Kats",36,0.756756756756757,4,"HandOutlines","pyridge","cv"
"tsfresh",733,0.848648648648649,4,"HandOutlines","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.835135135135135,4,"HandOutlines","pyridge","cv"
"Quantiles",101,0.802702702702703,4,"HandOutlines","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.835135135135135,4,"HandOutlines","pyridge","cv"
"catch22",20,0.854054054054054,5,"HandOutlines","pyridge","cv"
"feasts",33,0.84054054054054,5,"HandOutlines","pyridge","cv"
"tsfeatures",58,0.913513513513514,5,"HandOutlines","pyridge","cv"
"TSFEL",146,0.84054054054054,5,"HandOutlines","pyridge","cv"
"Kats",36,0.816216216216216,5,"HandOutlines","pyridge","cv"
"tsfresh",732,0.9,5,"HandOutlines","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.897297297297297,5,"HandOutlines","pyridge","cv"
"Quantiles",101,0.827027027027027,5,"HandOutlines","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.867567567567568,5,"HandOutlines","pyridge","cv"
"catch22",20,0.835135135135135,6,"HandOutlines","pyridge","cv"
"feasts",33,0.805405405405405,6,"HandOutlines","pyridge","cv"
"tsfeatures",58,0.851351351351351,6,"HandOutlines","pyridge","cv"
"TSFEL",146,0.810810810810811,6,"HandOutlines","pyridge","cv"
"Kats",36,0.781081081081081,6,"HandOutlines","pyridge","cv"
"tsfresh",733,0.851351351351351,6,"HandOutlines","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.85945945945946,6,"HandOutlines","pyridge","cv"
"Quantiles",101,0.84054054054054,6,"HandOutlines","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.85945945945946,6,"HandOutlines","pyridge","cv"
"catch22",20,0.821621621621622,7,"HandOutlines","pyridge","cv"
"feasts",33,0.827027027027027,7,"HandOutlines","pyridge","cv"
"tsfeatures",58,0.902702702702703,7,"HandOutlines","pyridge","cv"
"TSFEL",146,0.856756756756757,7,"HandOutlines","pyridge","cv"
"Kats",36,0.813513513513514,7,"HandOutlines","pyridge","cv"
"tsfresh",733,0.905405405405405,7,"HandOutlines","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.881081081081081,7,"HandOutlines","pyridge","cv"
"Quantiles",101,0.875675675675676,7,"HandOutlines","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.875675675675676,7,"HandOutlines","pyridge","cv"
"catch22",20,0.82972972972973,8,"HandOutlines","pyridge","cv"
"feasts",33,0.810810810810811,8,"HandOutlines","pyridge","cv"
"tsfeatures",58,0.881081081081081,8,"HandOutlines","pyridge","cv"
"TSFEL",146,0.827027027027027,8,"HandOutlines","pyridge","cv"
"Kats",36,0.791891891891892,8,"HandOutlines","pyridge","cv"
"tsfresh",733,0.85945945945946,8,"HandOutlines","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.875675675675676,8,"HandOutlines","pyridge","cv"
"Quantiles",101,0.832432432432432,8,"HandOutlines","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.862162162162162,8,"HandOutlines","pyridge","cv"
"catch22",20,0.832432432432432,9,"HandOutlines","pyridge","cv"
"feasts",33,0.875675675675676,9,"HandOutlines","pyridge","cv"
"tsfeatures",58,0.905405405405405,9,"HandOutlines","pyridge","cv"
"TSFEL",145,0.856756756756757,9,"HandOutlines","pyridge","cv"
"Kats",36,0.84054054054054,9,"HandOutlines","pyridge","cv"
"tsfresh",733,0.908108108108108,9,"HandOutlines","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.889189189189189,9,"HandOutlines","pyridge","cv"
"Quantiles",101,0.85945945945946,9,"HandOutlines","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.878378378378378,9,"HandOutlines","pyridge","cv"
"catch22",20,0.824324324324324,10,"HandOutlines","pyridge","cv"
