"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",19,0.378,1,"EthanolLevel","pyridge","cv"
"feasts",33,0.272,1,"EthanolLevel","pyridge","cv"
"tsfeatures",58,0.34,1,"EthanolLevel","pyridge","cv"
"TSFEL",142,0.46,1,"EthanolLevel","pyridge","cv"
"Kats",35,0.354,1,"EthanolLevel","pyridge","cv"
"tsfresh",728,0.502,1,"EthanolLevel","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.494,1,"EthanolLevel","pyridge","cv"
"Quantiles",101,0.568,1,"EthanolLevel","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.352,1,"EthanolLevel","pyridge","cv"
"catch22",19,0.394,2,"EthanolLevel","pyridge","cv"
"feasts",33,0.394,2,"EthanolLevel","pyridge","cv"
"tsfeatures",58,0.358,2,"EthanolLevel","pyridge","cv"
"TSFEL",142,0.52,2,"EthanolLevel","pyridge","cv"
"Kats",35,0.406,2,"EthanolLevel","pyridge","cv"
"tsfresh",728,0.562,2,"EthanolLevel","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.54,2,"EthanolLevel","pyridge","cv"
"Quantiles",101,0.588,2,"EthanolLevel","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.352,2,"EthanolLevel","pyridge","cv"
"catch22",19,0.394,3,"EthanolLevel","pyridge","cv"
"feasts",33,0.392,3,"EthanolLevel","pyridge","cv"
"tsfeatures",58,0.352,3,"EthanolLevel","pyridge","cv"
"TSFEL",142,0.48,3,"EthanolLevel","pyridge","cv"
"Kats",35,0.386,3,"EthanolLevel","pyridge","cv"
"tsfresh",728,0.556,3,"EthanolLevel","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.512,3,"EthanolLevel","pyridge","cv"
"Quantiles",101,0.62,3,"EthanolLevel","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.37,3,"EthanolLevel","pyridge","cv"
"catch22",19,0.422,4,"EthanolLevel","pyridge","cv"
"feasts",33,0.342,4,"EthanolLevel","pyridge","cv"
"tsfeatures",58,0.37,4,"EthanolLevel","pyridge","cv"
"TSFEL",142,0.512,4,"EthanolLevel","pyridge","cv"
"Kats",35,0.392,4,"EthanolLevel","pyridge","cv"
"tsfresh",728,0.564,4,"EthanolLevel","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.522,4,"EthanolLevel","pyridge","cv"
"Quantiles",101,0.628,4,"EthanolLevel","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.358,4,"EthanolLevel","pyridge","cv"
"catch22",19,0.388,5,"EthanolLevel","pyridge","cv"
"feasts",33,0.368,5,"EthanolLevel","pyridge","cv"
"tsfeatures",58,0.366,5,"EthanolLevel","pyridge","cv"
"TSFEL",142,0.552,5,"EthanolLevel","pyridge","cv"
"Kats",35,0.392,5,"EthanolLevel","pyridge","cv"
"tsfresh",729,0.574,5,"EthanolLevel","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.528,5,"EthanolLevel","pyridge","cv"
"Quantiles",101,0.628,5,"EthanolLevel","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.398,5,"EthanolLevel","pyridge","cv"
"catch22",19,0.4,6,"EthanolLevel","pyridge","cv"
"feasts",33,0.392,6,"EthanolLevel","pyridge","cv"
"tsfeatures",58,0.366,6,"EthanolLevel","pyridge","cv"
"TSFEL",142,0.49,6,"EthanolLevel","pyridge","cv"
"Kats",35,0.384,6,"EthanolLevel","pyridge","cv"
"tsfresh",729,0.558,6,"EthanolLevel","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.558,6,"EthanolLevel","pyridge","cv"
"Quantiles",101,0.61,6,"EthanolLevel","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.362,6,"EthanolLevel","pyridge","cv"
"catch22",19,0.392,7,"EthanolLevel","pyridge","cv"
"feasts",33,0.378,7,"EthanolLevel","pyridge","cv"
"tsfeatures",58,0.382,7,"EthanolLevel","pyridge","cv"
"TSFEL",142,0.454,7,"EthanolLevel","pyridge","cv"
"Kats",35,0.408,7,"EthanolLevel","pyridge","cv"
"tsfresh",729,0.526,7,"EthanolLevel","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.532,7,"EthanolLevel","pyridge","cv"
"Quantiles",101,0.58,7,"EthanolLevel","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.364,7,"EthanolLevel","pyridge","cv"
"catch22",19,0.43,8,"EthanolLevel","pyridge","cv"
"feasts",33,0.316,8,"EthanolLevel","pyridge","cv"
"tsfeatures",58,0.31,8,"EthanolLevel","pyridge","cv"
"TSFEL",142,0.544,8,"EthanolLevel","pyridge","cv"
"Kats",35,0.43,8,"EthanolLevel","pyridge","cv"
"tsfresh",728,0.586,8,"EthanolLevel","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.518,8,"EthanolLevel","pyridge","cv"
"Quantiles",101,0.594,8,"EthanolLevel","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.39,8,"EthanolLevel","pyridge","cv"
"catch22",19,0.406,9,"EthanolLevel","pyridge","cv"
"feasts",33,0.298,9,"EthanolLevel","pyridge","cv"
"tsfeatures",58,0.342,9,"EthanolLevel","pyridge","cv"
"TSFEL",142,0.464,9,"EthanolLevel","pyridge","cv"
"Kats",35,0.402,9,"EthanolLevel","pyridge","cv"
"tsfresh",729,0.542,9,"EthanolLevel","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.51,9,"EthanolLevel","pyridge","cv"
"Quantiles",101,0.602,9,"EthanolLevel","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.34,9,"EthanolLevel","pyridge","cv"
"catch22",19,0.41,10,"EthanolLevel","pyridge","cv"
"feasts",33,0.406,10,"EthanolLevel","pyridge","cv"
"tsfeatures",58,0.398,10,"EthanolLevel","pyridge","cv"
"TSFEL",142,0.506,10,"EthanolLevel","pyridge","cv"
"Kats",35,0.424,10,"EthanolLevel","pyridge","cv"
"tsfresh",729,0.572,10,"EthanolLevel","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.546,10,"EthanolLevel","pyridge","cv"
"Quantiles",101,0.61,10,"EthanolLevel","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.39,10,"EthanolLevel","pyridge","cv"
"catch22",19,0.402,11,"EthanolLevel","pyridge","cv"
"feasts",33,0.354,11,"EthanolLevel","pyridge","cv"
"tsfeatures",58,0.376,11,"EthanolLevel","pyridge","cv"
"TSFEL",142,0.484,11,"EthanolLevel","pyridge","cv"
"Kats",35,0.404,11,"EthanolLevel","pyridge","cv"
"tsfresh",728,0.548,11,"EthanolLevel","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.524,11,"EthanolLevel","pyridge","cv"
"Quantiles",101,0.602,11,"EthanolLevel","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.336,11,"EthanolLevel","pyridge","cv"
"catch22",19,0.404,12,"EthanolLevel","pyridge","cv"
"feasts",33,0.354,12,"EthanolLevel","pyridge","cv"
"tsfeatures",58,0.354,12,"EthanolLevel","pyridge","cv"
"TSFEL",142,0.496,12,"EthanolLevel","pyridge","cv"
"Kats",35,0.39,12,"EthanolLevel","pyridge","cv"
"tsfresh",728,0.57,12,"EthanolLevel","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.538,12,"EthanolLevel","pyridge","cv"
"Quantiles",101,0.564,12,"EthanolLevel","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.374,12,"EthanolLevel","pyridge","cv"
"catch22",19,0.414,13,"EthanolLevel","pyridge","cv"
"feasts",33,0.364,13,"EthanolLevel","pyridge","cv"
"tsfeatures",58,0.364,13,"EthanolLevel","pyridge","cv"
"TSFEL",142,0.526,13,"EthanolLevel","pyridge","cv"
"Kats",35,0.404,13,"EthanolLevel","pyridge","cv"
