"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",21,0.575447570332481,1,"Adiac","pyridge","fixed"
"feasts",36,0.667519181585678,1,"Adiac","pyridge","fixed"
"tsfeatures",59,0.664961636828645,1,"Adiac","pyridge","fixed"
"TSFEL",143,0.68542199488491,1,"Adiac","pyridge","fixed"
"Kats",36,0.552429667519182,1,"Adiac","pyridge","fixed"
"tsfresh",687,0.657289002557545,1,"Adiac","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",279,0.468030690537084,1,"Adiac","pyridge","fixed"
"Quantiles",101,0.698209718670077,1,"Adiac","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",178,0.225063938618926,1,"Adiac","pyridge","fixed"
"catch22",20,0.60613810741688,2,"Adiac","pyridge","fixed"
"feasts",36,0.667519181585678,2,"Adiac","pyridge","fixed"
"tsfeatures",59,0.664961636828645,2,"Adiac","pyridge","fixed"
"TSFEL",142,0.710997442455243,2,"Adiac","pyridge","fixed"
"Kats",36,0.616368286445013,2,"Adiac","pyridge","fixed"
"tsfresh",683,0.641943734015345,2,"Adiac","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",279,0.49616368286445,2,"Adiac","pyridge","fixed"
"Quantiles",101,0.664961636828645,2,"Adiac","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",178,0.286445012787724,2,"Adiac","pyridge","fixed"
"catch22",21,0.534526854219949,3,"Adiac","pyridge","fixed"
"feasts",36,0.636828644501279,3,"Adiac","pyridge","fixed"
"tsfeatures",59,0.667519181585678,3,"Adiac","pyridge","fixed"
"TSFEL",143,0.703324808184143,3,"Adiac","pyridge","fixed"
"Kats",36,0.593350383631714,3,"Adiac","pyridge","fixed"
"tsfresh",688,0.636828644501279,3,"Adiac","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",279,0.491048593350384,3,"Adiac","pyridge","fixed"
"Quantiles",101,0.675191815856777,3,"Adiac","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",178,0.253196930946292,3,"Adiac","pyridge","fixed"
"catch22",20,0.534526854219949,4,"Adiac","pyridge","fixed"
"feasts",36,0.641943734015345,4,"Adiac","pyridge","fixed"
"tsfeatures",59,0.618925831202046,4,"Adiac","pyridge","fixed"
"TSFEL",143,0.667519181585678,4,"Adiac","pyridge","fixed"
"Kats",36,0.595907928388747,4,"Adiac","pyridge","fixed"
"tsfresh",685,0.618925831202046,4,"Adiac","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",279,0.493606138107417,4,"Adiac","pyridge","fixed"
"Quantiles",101,0.705882352941177,4,"Adiac","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",178,0.273657289002558,4,"Adiac","pyridge","fixed"
"catch22",21,0.572890025575448,5,"Adiac","pyridge","fixed"
"feasts",36,0.649616368286445,5,"Adiac","pyridge","fixed"
"tsfeatures",59,0.631713554987212,5,"Adiac","pyridge","fixed"
"TSFEL",143,0.667519181585678,5,"Adiac","pyridge","fixed"
"Kats",36,0.595907928388747,5,"Adiac","pyridge","fixed"
"tsfresh",685,0.611253196930946,5,"Adiac","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",279,0.483375959079284,5,"Adiac","pyridge","fixed"
"Quantiles",101,0.667519181585678,5,"Adiac","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",178,0.278772378516624,5,"Adiac","pyridge","fixed"
"catch22",21,0.539641943734015,6,"Adiac","pyridge","fixed"
"feasts",36,0.634271099744246,6,"Adiac","pyridge","fixed"
"tsfeatures",59,0.649616368286445,6,"Adiac","pyridge","fixed"
"TSFEL",143,0.687979539641944,6,"Adiac","pyridge","fixed"
"Kats",36,0.572890025575448,6,"Adiac","pyridge","fixed"
"tsfresh",687,0.624040920716113,6,"Adiac","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",279,0.493606138107417,6,"Adiac","pyridge","fixed"
"Quantiles",101,0.695652173913043,6,"Adiac","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",178,0.255754475703325,6,"Adiac","pyridge","fixed"
"catch22",21,0.542199488491049,7,"Adiac","pyridge","fixed"
"feasts",36,0.644501278772379,7,"Adiac","pyridge","fixed"
"tsfeatures",59,0.662404092071611,7,"Adiac","pyridge","fixed"
"TSFEL",143,0.664961636828645,7,"Adiac","pyridge","fixed"
"Kats",36,0.580562659846547,7,"Adiac","pyridge","fixed"
"tsfresh",688,0.634271099744246,7,"Adiac","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",279,0.475703324808184,7,"Adiac","pyridge","fixed"
"Quantiles",101,0.677749360613811,7,"Adiac","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",178,0.248081841432225,7,"Adiac","pyridge","fixed"
"catch22",21,0.595907928388747,8,"Adiac","pyridge","fixed"
"feasts",36,0.675191815856777,8,"Adiac","pyridge","fixed"
"tsfeatures",59,0.69309462915601,8,"Adiac","pyridge","fixed"
"TSFEL",143,0.667519181585678,8,"Adiac","pyridge","fixed"
"Kats",36,0.59846547314578,8,"Adiac","pyridge","fixed"
"tsfresh",688,0.636828644501279,8,"Adiac","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",279,0.50383631713555,8,"Adiac","pyridge","fixed"
"Quantiles",101,0.687979539641944,8,"Adiac","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",178,0.278772378516624,8,"Adiac","pyridge","fixed"
"catch22",21,0.526854219948849,9,"Adiac","pyridge","fixed"
"feasts",36,0.654731457800512,9,"Adiac","pyridge","fixed"
"tsfeatures",59,0.626598465473146,9,"Adiac","pyridge","fixed"
"TSFEL",143,0.659846547314578,9,"Adiac","pyridge","fixed"
"Kats",36,0.601023017902813,9,"Adiac","pyridge","fixed"
"tsfresh",686,0.578005115089514,9,"Adiac","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",279,0.468030690537084,9,"Adiac","pyridge","fixed"
"Quantiles",101,0.68542199488491,9,"Adiac","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",178,0.260869565217391,9,"Adiac","pyridge","fixed"
"catch22",21,0.544757033248082,10,"Adiac","pyridge","fixed"
"feasts",36,0.616368286445013,10,"Adiac","pyridge","fixed"
"tsfeatures",59,0.639386189258312,10,"Adiac","pyridge","fixed"
