"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.634634146341463,1,"FacesUCR","pyridge","fixed"
"feasts",38,0.713658536585366,1,"FacesUCR","pyridge","fixed"
"tsfeatures",59,0.768292682926829,1,"FacesUCR","pyridge","fixed"
"TSFEL",144,0.83609756097561,1,"FacesUCR","pyridge","fixed"
"Kats",35,0.686829268292683,1,"FacesUCR","pyridge","fixed"
"tsfresh",600,0.879512195121951,1,"FacesUCR","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",233,0.804390243902439,1,"FacesUCR","pyridge","fixed"
"Quantiles",101,0.577560975609756,1,"FacesUCR","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",132,0.670731707317073,1,"FacesUCR","pyridge","fixed"
"catch22",22,0.608780487804878,2,"FacesUCR","pyridge","fixed"
"feasts",39,0.717073170731707,2,"FacesUCR","pyridge","fixed"
"tsfeatures",59,0.774146341463415,2,"FacesUCR","pyridge","fixed"
"TSFEL",144,0.805365853658537,2,"FacesUCR","pyridge","fixed"
"Kats",35,0.663414634146341,2,"FacesUCR","pyridge","fixed"
"tsfresh",598,0.875609756097561,2,"FacesUCR","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",233,0.783414634146341,2,"FacesUCR","pyridge","fixed"
"Quantiles",101,0.530731707317073,2,"FacesUCR","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",132,0.693170731707317,2,"FacesUCR","pyridge","fixed"
"catch22",22,0.621951219512195,3,"FacesUCR","pyridge","fixed"
"feasts",39,0.701463414634146,3,"FacesUCR","pyridge","fixed"
"tsfeatures",59,0.765853658536585,3,"FacesUCR","pyridge","fixed"
"TSFEL",144,0.830243902439024,3,"FacesUCR","pyridge","fixed"
"Kats",35,0.673658536585366,3,"FacesUCR","pyridge","fixed"
"tsfresh",603,0.880975609756098,3,"FacesUCR","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",233,0.778536585365854,3,"FacesUCR","pyridge","fixed"
"Quantiles",101,0.542926829268293,3,"FacesUCR","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",132,0.649756097560976,3,"FacesUCR","pyridge","fixed"
"catch22",22,0.59219512195122,4,"FacesUCR","pyridge","fixed"
"feasts",39,0.687317073170732,4,"FacesUCR","pyridge","fixed"
"tsfeatures",59,0.754634146341463,4,"FacesUCR","pyridge","fixed"
"TSFEL",144,0.801463414634146,4,"FacesUCR","pyridge","fixed"
"Kats",35,0.617073170731707,4,"FacesUCR","pyridge","fixed"
"tsfresh",599,0.853170731707317,4,"FacesUCR","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",233,0.776585365853659,4,"FacesUCR","pyridge","fixed"
"Quantiles",101,0.567317073170732,4,"FacesUCR","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",132,0.660975609756098,4,"FacesUCR","pyridge","fixed"
"catch22",22,0.605365853658537,5,"FacesUCR","pyridge","fixed"
"feasts",37,0.701951219512195,5,"FacesUCR","pyridge","fixed"
"tsfeatures",59,0.778048780487805,5,"FacesUCR","pyridge","fixed"
"TSFEL",144,0.846341463414634,5,"FacesUCR","pyridge","fixed"
"Kats",35,0.670243902439024,5,"FacesUCR","pyridge","fixed"
"tsfresh",600,0.88780487804878,5,"FacesUCR","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",233,0.825365853658537,5,"FacesUCR","pyridge","fixed"
"Quantiles",101,0.580487804878049,5,"FacesUCR","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",132,0.697073170731707,5,"FacesUCR","pyridge","fixed"
"catch22",22,0.609268292682927,6,"FacesUCR","pyridge","fixed"
"feasts",38,0.711219512195122,6,"FacesUCR","pyridge","fixed"
"tsfeatures",59,0.778536585365854,6,"FacesUCR","pyridge","fixed"
"TSFEL",144,0.815609756097561,6,"FacesUCR","pyridge","fixed"
"Kats",35,0.690731707317073,6,"FacesUCR","pyridge","fixed"
"tsfresh",600,0.884390243902439,6,"FacesUCR","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",233,0.775121951219512,6,"FacesUCR","pyridge","fixed"
"Quantiles",101,0.550731707317073,6,"FacesUCR","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",132,0.649756097560976,6,"FacesUCR","pyridge","fixed"
"catch22",22,0.590731707317073,7,"FacesUCR","pyridge","fixed"
"feasts",38,0.734146341463415,7,"FacesUCR","pyridge","fixed"
"tsfeatures",59,0.766829268292683,7,"FacesUCR","pyridge","fixed"
"TSFEL",144,0.805365853658537,7,"FacesUCR","pyridge","fixed"
"Kats",35,0.668780487804878,7,"FacesUCR","pyridge","fixed"
"tsfresh",599,0.866341463414634,7,"FacesUCR","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",233,0.794146341463415,7,"FacesUCR","pyridge","fixed"
"Quantiles",101,0.582926829268293,7,"FacesUCR","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",132,0.677073170731707,7,"FacesUCR","pyridge","fixed"
"catch22",22,0.606829268292683,8,"FacesUCR","pyridge","fixed"
"feasts",39,0.703414634146341,8,"FacesUCR","pyridge","fixed"
"tsfeatures",59,0.76390243902439,8,"FacesUCR","pyridge","fixed"
"TSFEL",144,0.81219512195122,8,"FacesUCR","pyridge","fixed"
"Kats",35,0.703414634146341,8,"FacesUCR","pyridge","fixed"
