"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.935678391959799,1,"Symbols","pyridge","fixed"
"feasts",37,0.914572864321608,1,"Symbols","pyridge","fixed"
"tsfeatures",59,0.964824120603015,1,"Symbols","pyridge","fixed"
"TSFEL",144,0.962814070351759,1,"Symbols","pyridge","fixed"
"Kats",36,0.860301507537688,1,"Symbols","pyridge","fixed"
"tsfresh",726,0.951758793969849,1,"Symbols","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.793969849246231,1,"Symbols","pyridge","fixed"
"Quantiles",101,0.580904522613065,1,"Symbols","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.716582914572864,1,"Symbols","pyridge","fixed"
"catch22",22,0.94572864321608,2,"Symbols","pyridge","fixed"
"feasts",37,0.893467336683417,2,"Symbols","pyridge","fixed"
"tsfeatures",59,0.962814070351759,2,"Symbols","pyridge","fixed"
"TSFEL",144,0.841206030150754,2,"Symbols","pyridge","fixed"
"Kats",36,0.8321608040201,2,"Symbols","pyridge","fixed"
"tsfresh",725,0.916582914572864,2,"Symbols","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.835175879396985,2,"Symbols","pyridge","fixed"
"Quantiles",101,0.58894472361809,2,"Symbols","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.743718592964824,2,"Symbols","pyridge","fixed"
"catch22",22,0.921608040201005,3,"Symbols","pyridge","fixed"
"feasts",37,0.88643216080402,3,"Symbols","pyridge","fixed"
"tsfeatures",59,0.958793969849246,3,"Symbols","pyridge","fixed"
"TSFEL",144,0.883417085427136,3,"Symbols","pyridge","fixed"
"Kats",36,0.878391959798995,3,"Symbols","pyridge","fixed"
"tsfresh",725,0.936683417085427,3,"Symbols","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.793969849246231,3,"Symbols","pyridge","fixed"
"Quantiles",101,0.624120603015075,3,"Symbols","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.680402010050251,3,"Symbols","pyridge","fixed"
"catch22",22,0.954773869346734,4,"Symbols","pyridge","fixed"
"feasts",37,0.909547738693467,4,"Symbols","pyridge","fixed"
"tsfeatures",59,0.965829145728643,4,"Symbols","pyridge","fixed"
"TSFEL",144,0.957788944723618,4,"Symbols","pyridge","fixed"
"Kats",36,0.830150753768844,4,"Symbols","pyridge","fixed"
"tsfresh",726,0.955778894472362,4,"Symbols","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.828140703517588,4,"Symbols","pyridge","fixed"
"Quantiles",101,0.610050251256281,4,"Symbols","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.7678391959799,4,"Symbols","pyridge","fixed"
"catch22",22,0.91356783919598,5,"Symbols","pyridge","fixed"
"feasts",36,0.834170854271357,5,"Symbols","pyridge","fixed"
"tsfeatures",59,0.948743718592965,5,"Symbols","pyridge","fixed"
"TSFEL",144,0.94070351758794,5,"Symbols","pyridge","fixed"
"Kats",36,0.867336683417085,5,"Symbols","pyridge","fixed"
"tsfresh",726,0.937688442211055,5,"Symbols","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.791959798994975,5,"Symbols","pyridge","fixed"
"Quantiles",101,0.557788944723618,5,"Symbols","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.765829145728643,5,"Symbols","pyridge","fixed"
"catch22",22,0.925628140703518,6,"Symbols","pyridge","fixed"
"feasts",37,0.921608040201005,6,"Symbols","pyridge","fixed"
"tsfeatures",59,0.960804020100502,6,"Symbols","pyridge","fixed"
"TSFEL",144,0.960804020100502,6,"Symbols","pyridge","fixed"
"Kats",36,0.905527638190955,6,"Symbols","pyridge","fixed"
"tsfresh",726,0.909547738693467,6,"Symbols","pyridge","fixed"
