"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",20,0.716666666666667,1,"Car","pyridge","cv"
"feasts",35,0.683333333333333,1,"Car","pyridge","cv"
"tsfeatures",59,0.683333333333333,1,"Car","pyridge","cv"
"TSFEL",143,0.733333333333333,1,"Car","pyridge","cv"
"Kats",35,0.683333333333333,1,"Car","pyridge","cv"
"tsfresh",730,0.7,1,"Car","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.633333333333333,1,"Car","pyridge","cv"
"Quantiles",101,0.666666666666667,1,"Car","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.566666666666667,1,"Car","pyridge","cv"
"catch22",20,0.75,2,"Car","pyridge","cv"
"feasts",35,0.783333333333333,2,"Car","pyridge","cv"
"tsfeatures",59,0.8,2,"Car","pyridge","cv"
"TSFEL",143,0.716666666666667,2,"Car","pyridge","cv"
"Kats",35,0.633333333333333,2,"Car","pyridge","cv"
"tsfresh",729,0.8,2,"Car","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.8,2,"Car","pyridge","cv"
"Quantiles",101,0.65,2,"Car","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.683333333333333,2,"Car","pyridge","cv"
"catch22",20,0.666666666666667,3,"Car","pyridge","cv"
"feasts",35,0.666666666666667,3,"Car","pyridge","cv"
"tsfeatures",59,0.883333333333333,3,"Car","pyridge","cv"
"TSFEL",143,0.7,3,"Car","pyridge","cv"
"Kats",35,0.633333333333333,3,"Car","pyridge","cv"
"tsfresh",729,0.733333333333333,3,"Car","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.7,3,"Car","pyridge","cv"
"Quantiles",101,0.7,3,"Car","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.633333333333333,3,"Car","pyridge","cv"
"catch22",20,0.65,4,"Car","pyridge","cv"
"feasts",35,0.733333333333333,4,"Car","pyridge","cv"
"tsfeatures",59,0.833333333333333,4,"Car","pyridge","cv"
"TSFEL",143,0.733333333333333,4,"Car","pyridge","cv"
"Kats",35,0.616666666666667,4,"Car","pyridge","cv"
"tsfresh",730,0.783333333333333,4,"Car","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.766666666666667,4,"Car","pyridge","cv"
"Quantiles",101,0.616666666666667,4,"Car","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.733333333333333,4,"Car","pyridge","cv"
"catch22",20,0.6,5,"Car","pyridge","cv"
"feasts",35,0.716666666666667,5,"Car","pyridge","cv"
"tsfeatures",59,0.8,5,"Car","pyridge","cv"
"TSFEL",143,0.733333333333333,5,"Car","pyridge","cv"
"Kats",35,0.65,5,"Car","pyridge","cv"
"tsfresh",729,0.716666666666667,5,"Car","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.7,5,"Car","pyridge","cv"
"Quantiles",101,0.683333333333333,5,"Car","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.5,5,"Car","pyridge","cv"
"catch22",20,0.733333333333333,6,"Car","pyridge","cv"
"feasts",35,0.716666666666667,6,"Car","pyridge","cv"
"tsfeatures",59,0.7,6,"Car","pyridge","cv"
"TSFEL",143,0.733333333333333,6,"Car","pyridge","cv"
"Kats",35,0.6,6,"Car","pyridge","cv"
"tsfresh",729,0.783333333333333,6,"Car","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.816666666666667,6,"Car","pyridge","cv"
"Quantiles",101,0.666666666666667,6,"Car","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.633333333333333,6,"Car","pyridge","cv"
"catch22",20,0.75,7,"Car","pyridge","cv"
"feasts",35,0.7,7,"Car","pyridge","cv"
"tsfeatures",59,0.783333333333333,7,"Car","pyridge","cv"
"TSFEL",143,0.566666666666667,7,"Car","pyridge","cv"
"Kats",35,0.533333333333333,7,"Car","pyridge","cv"
"tsfresh",728,0.7,7,"Car","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.766666666666667,7,"Car","pyridge","cv"
"Quantiles",101,0.583333333333333,7,"Car","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.516666666666667,7,"Car","pyridge","cv"
"catch22",20,0.716666666666667,8,"Car","pyridge","cv"
"feasts",35,0.683333333333333,8,"Car","pyridge","cv"
"tsfeatures",59,0.733333333333333,8,"Car","pyridge","cv"
"TSFEL",143,0.65,8,"Car","pyridge","cv"
"Kats",35,0.716666666666667,8,"Car","pyridge","cv"
"tsfresh",728,0.766666666666667,8,"Car","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.75,8,"Car","pyridge","cv"
"Quantiles",101,0.616666666666667,8,"Car","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.65,8,"Car","pyridge","cv"
"catch22",20,0.633333333333333,9,"Car","pyridge","cv"
"feasts",35,0.716666666666667,9,"Car","pyridge","cv"
"tsfeatures",59,0.766666666666667,9,"Car","pyridge","cv"
"TSFEL",143,0.7,9,"Car","pyridge","cv"
"Kats",35,0.666666666666667,9,"Car","pyridge","cv"
"tsfresh",729,0.7,9,"Car","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.65,9,"Car","pyridge","cv"
"Quantiles",101,0.65,9,"Car","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.533333333333333,9,"Car","pyridge","cv"
"catch22",20,0.783333333333333,10,"Car","pyridge","cv"
"feasts",35,0.733333333333333,10,"Car","pyridge","cv"
"tsfeatures",59,0.733333333333333,10,"Car","pyridge","cv"
"TSFEL",143,0.683333333333333,10,"Car","pyridge","cv"
"Kats",35,0.533333333333333,10,"Car","pyridge","cv"
"tsfresh",730,0.8,10,"Car","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.666666666666667,10,"Car","pyridge","cv"
"Quantiles",101,0.55,10,"Car","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.566666666666667,10,"Car","pyridge","cv"
"catch22",20,0.633333333333333,11,"Car","pyridge","cv"
"feasts",35,0.7,11,"Car","pyridge","cv"
"tsfeatures",59,0.783333333333333,11,"Car","pyridge","cv"
"TSFEL",143,0.716666666666667,11,"Car","pyridge","cv"
"Kats",35,0.65,11,"Car","pyridge","cv"
"tsfresh",729,0.816666666666667,11,"Car","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.733333333333333,11,"Car","pyridge","cv"
"Quantiles",101,0.716666666666667,11,"Car","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.533333333333333,11,"Car","pyridge","cv"
"catch22",20,0.65,12,"Car","pyridge","cv"
"feasts",35,0.633333333333333,12,"Car","pyridge","cv"
"tsfeatures",59,0.716666666666667,12,"Car","pyridge","cv"
"TSFEL",143,0.55,12,"Car","pyridge","cv"
"Kats",35,0.566666666666667,12,"Car","pyridge","cv"
"tsfresh",729,0.716666666666667,12,"Car","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.666666666666667,12,"Car","pyridge","cv"
"Quantiles",101,0.583333333333333,12,"Car","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.583333333333333,12,"Car","pyridge","cv"
"catch22",20,0.733333333333333,13,"Car","pyridge","cv"
"feasts",35,0.75,13,"Car","pyridge","cv"
"tsfeatures",59,0.833333333333333,13,"Car","pyridge","cv"
"TSFEL",143,0.7,13,"Car","pyridge","cv"
"Kats",35,0.683333333333333,13,"Car","pyridge","cv"
"tsfresh",730,0.816666666666667,13,"Car","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.75,13,"Car","pyridge","cv"
"Quantiles",101,0.75,13,"Car","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.533333333333333,13,"Car","pyridge","cv"
"catch22",20,0.683333333333333,14,"Car","pyridge","cv"
"feasts",35,0.783333333333333,14,"Car","pyridge","cv"
"tsfeatures",59,0.766666666666667,14,"Car","pyridge","cv"
"TSFEL",143,0.65,14,"Car","pyridge","cv"
"Kats",35,0.716666666666667,14,"Car","pyridge","cv"
"tsfresh",728,0.766666666666667,14,"Car","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.783333333333333,14,"Car","pyridge","cv"
"Quantiles",101,0.65,14,"Car","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.7,14,"Car","pyridge","cv"
"catch22",20,0.633333333333333,15,"Car","pyridge","cv"
"feasts",35,0.8,15,"Car","pyridge","cv"
"tsfeatures",59,0.716666666666667,15,"Car","pyridge","cv"
"TSFEL",143,0.733333333333333,15,"Car","pyridge","cv"
