"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.52,1,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.496,1,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.536,1,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.570666666666667,1,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.602666666666667,1,"RefrigerationDevices","pyridge","cv"
"tsfresh",742,0.568,1,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.549333333333333,1,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.541333333333333,1,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.408,1,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.568,2,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.573333333333333,2,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.629333333333333,2,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.661333333333333,2,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.672,2,"RefrigerationDevices","pyridge","cv"
"tsfresh",743,0.594666666666667,2,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.586666666666667,2,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.621333333333333,2,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.429333333333333,2,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.584,3,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.581333333333333,3,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.624,3,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.693333333333333,3,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.653333333333333,3,"RefrigerationDevices","pyridge","cv"
"tsfresh",742,0.650666666666667,3,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.584,3,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.573333333333333,3,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.437333333333333,3,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.554666666666667,4,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.592,4,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.621333333333333,4,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.677333333333333,4,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.68,4,"RefrigerationDevices","pyridge","cv"
"tsfresh",745,0.674666666666667,4,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.618666666666667,4,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.629333333333333,4,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.424,4,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.552,5,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.565333333333333,5,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.594666666666667,5,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.653333333333333,5,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.64,5,"RefrigerationDevices","pyridge","cv"
"tsfresh",744,0.632,5,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.629333333333333,5,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.6,5,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.424,5,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.565333333333333,6,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.624,6,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.602666666666667,6,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.68,6,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.666666666666667,6,"RefrigerationDevices","pyridge","cv"
"tsfresh",745,0.613333333333333,6,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.6,6,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.629333333333333,6,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.437333333333333,6,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.565333333333333,7,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.613333333333333,7,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.616,7,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.658666666666667,7,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.658666666666667,7,"RefrigerationDevices","pyridge","cv"
"tsfresh",743,0.597333333333333,7,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.610666666666667,7,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.616,7,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.44,7,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.554666666666667,8,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.562666666666667,8,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.602666666666667,8,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.602666666666667,8,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.624,8,"RefrigerationDevices","pyridge","cv"
"tsfresh",745,0.613333333333333,8,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.613333333333333,8,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.568,8,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.445333333333333,8,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.581333333333333,9,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.546666666666667,9,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.621333333333333,9,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.637333333333333,9,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.602666666666667,9,"RefrigerationDevices","pyridge","cv"
"tsfresh",744,0.597333333333333,9,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.592,9,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.626666666666667,9,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.458666666666667,9,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.578666666666667,10,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.538666666666667,10,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.618666666666667,10,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.68,10,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.605333333333333,10,"RefrigerationDevices","pyridge","cv"
"tsfresh",745,0.637333333333333,10,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.578666666666667,10,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.602666666666667,10,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.432,10,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.568,11,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.592,11,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.642666666666667,11,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.677333333333333,11,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.629333333333333,11,"RefrigerationDevices","pyridge","cv"
"tsfresh",745,0.650666666666667,11,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.602666666666667,11,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.632,11,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.365333333333333,11,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.570666666666667,12,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.589333333333333,12,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.613333333333333,12,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.677333333333333,12,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.677333333333333,12,"RefrigerationDevices","pyridge","cv"
"tsfresh",744,0.653333333333333,12,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.616,12,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.573333333333333,12,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.426666666666667,12,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.554666666666667,13,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.570666666666667,13,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.626666666666667,13,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.68,13,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.669333333333333,13,"RefrigerationDevices","pyridge","cv"
"tsfresh",744,0.648,13,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.613333333333333,13,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.629333333333333,13,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.445333333333333,13,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.573333333333333,14,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.6,14,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.650666666666667,14,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.704,14,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.621333333333333,14,"RefrigerationDevices","pyridge","cv"
"tsfresh",744,0.664,14,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.637333333333333,14,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.594666666666667,14,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.442666666666667,14,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.568,15,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.592,15,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.626666666666667,15,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.613333333333333,15,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.616,15,"RefrigerationDevices","pyridge","cv"
"tsfresh",745,0.592,15,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.570666666666667,15,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.578666666666667,15,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.469333333333333,15,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.576,16,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.584,16,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.653333333333333,16,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.725333333333333,16,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.666666666666667,16,"RefrigerationDevices","pyridge","cv"
"tsfresh",744,0.672,16,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.621333333333333,16,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.570666666666667,16,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.424,16,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.538666666666667,17,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.557333333333333,17,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.629333333333333,17,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.685333333333333,17,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.661333333333333,17,"RefrigerationDevices","pyridge","cv"
"tsfresh",743,0.621333333333333,17,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.581333333333333,17,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.610666666666667,17,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.392,17,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.56,18,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.584,18,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.608,18,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.706666666666667,18,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.682666666666667,18,"RefrigerationDevices","pyridge","cv"
"tsfresh",743,0.637333333333333,18,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.576,18,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.554666666666667,18,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.386666666666667,18,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.533333333333333,19,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.565333333333333,19,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.626666666666667,19,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.666666666666667,19,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.632,19,"RefrigerationDevices","pyridge","cv"
"tsfresh",745,0.650666666666667,19,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.608,19,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.605333333333333,19,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.442666666666667,19,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.586666666666667,20,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.6,20,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.642666666666667,20,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.658666666666667,20,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.610666666666667,20,"RefrigerationDevices","pyridge","cv"
"tsfresh",744,0.674666666666667,20,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.544,20,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.592,20,"RefrigerationDevices","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.389333333333333,20,"RefrigerationDevices","pyridge","cv"
"catch22",22,0.570666666666667,21,"RefrigerationDevices","pyridge","cv"
"feasts",39,0.552,21,"RefrigerationDevices","pyridge","cv"
"tsfeatures",59,0.624,21,"RefrigerationDevices","pyridge","cv"
"TSFEL",145,0.674666666666667,21,"RefrigerationDevices","pyridge","cv"
"Kats",36,0.650666666666667,21,"RefrigerationDevices","pyridge","cv"
"tsfresh",744,0.658666666666667,21,"RefrigerationDevices","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.597333333333333,21,"RefrigerationDevices","pyridge","cv"
"Quantiles",101,0.602666666666667,21,"RefrigerationDevices","pyridge","cv"
