"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.62987012987013,1,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.597402597402597,1,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.623376623376623,1,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.642857142857143,1,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.590909090909091,1,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",483,0.525974025974026,1,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.649350649350649,1,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.636363636363636,1,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.597402597402597,1,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.668831168831169,2,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.681818181818182,2,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.701298701298701,2,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.707792207792208,2,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.694805194805195,2,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",483,0.688311688311688,2,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.720779220779221,2,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.701298701298701,2,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.662337662337662,2,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.675324675324675,3,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.642857142857143,3,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.662337662337662,3,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",141,0.616883116883117,3,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.662337662337662,3,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",482,0.701298701298701,3,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.675324675324675,3,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.688311688311688,3,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.590909090909091,3,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.668831168831169,4,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.655844155844156,4,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.714285714285714,4,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.688311688311688,4,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.707792207792208,4,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",483,0.720779220779221,4,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.707792207792208,4,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.746753246753247,4,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.675324675324675,4,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.701298701298701,5,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.707792207792208,5,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.733766233766234,5,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.694805194805195,5,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.701298701298701,5,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",483,0.753246753246753,5,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.714285714285714,5,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.733766233766234,5,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.681818181818182,5,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.694805194805195,6,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",34,0.675324675324675,6,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.714285714285714,6,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.681818181818182,6,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.655844155844156,6,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",483,0.701298701298701,6,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.668831168831169,6,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.694805194805195,6,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.668831168831169,6,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.720779220779221,7,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.681818181818182,7,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.75974025974026,7,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.707792207792208,7,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.727272727272727,7,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",483,0.733766233766234,7,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.733766233766234,7,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.753246753246753,7,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.649350649350649,7,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.714285714285714,8,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.688311688311688,8,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.733766233766234,8,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.694805194805195,8,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.707792207792208,8,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",483,0.616883116883117,8,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.720779220779221,8,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.720779220779221,8,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.61038961038961,8,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",21,0.668831168831169,9,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",34,0.701298701298701,9,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.701298701298701,9,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.707792207792208,9,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.701298701298701,9,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",483,0.681818181818182,9,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.688311688311688,9,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.681818181818182,9,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.642857142857143,9,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.707792207792208,10,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",34,0.571428571428571,10,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.714285714285714,10,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.694805194805195,10,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.688311688311688,10,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",483,0.714285714285714,10,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.688311688311688,10,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.675324675324675,10,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.642857142857143,10,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.675324675324675,11,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",34,0.668831168831169,11,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.681818181818182,11,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.681818181818182,11,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.681818181818182,11,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",483,0.694805194805195,11,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.681818181818182,11,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.694805194805195,11,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.649350649350649,11,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.720779220779221,12,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.714285714285714,12,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.714285714285714,12,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.74025974025974,12,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.720779220779221,12,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",483,0.746753246753247,12,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.733766233766234,12,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.746753246753247,12,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.662337662337662,12,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.675324675324675,13,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.701298701298701,13,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.714285714285714,13,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.668831168831169,13,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.701298701298701,13,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",482,0.707792207792208,13,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.688311688311688,13,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.707792207792208,13,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.662337662337662,13,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.688311688311688,14,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.649350649350649,14,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.668831168831169,14,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",141,0.655844155844156,14,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.655844155844156,14,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",482,0.681818181818182,14,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.681818181818182,14,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.655844155844156,14,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.655844155844156,14,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.62987012987013,15,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.649350649350649,15,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.727272727272727,15,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.714285714285714,15,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.701298701298701,15,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",483,0.707792207792208,15,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.675324675324675,15,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.668831168831169,15,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.642857142857143,15,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.662337662337662,16,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.688311688311688,16,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.74025974025974,16,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.681818181818182,16,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.694805194805195,16,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",483,0.746753246753247,16,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.74025974025974,16,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.727272727272727,16,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.655844155844156,16,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.688311688311688,17,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.707792207792208,17,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.714285714285714,17,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",141,0.707792207792208,17,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.675324675324675,17,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",482,0.655844155844156,17,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.701298701298701,17,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.668831168831169,17,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.675324675324675,17,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.714285714285714,18,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.675324675324675,18,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.720779220779221,18,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.675324675324675,18,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.688311688311688,18,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",483,0.720779220779221,18,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.694805194805195,18,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.746753246753247,18,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.662337662337662,18,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.74025974025974,19,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.681818181818182,19,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.649350649350649,19,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.714285714285714,19,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.733766233766234,19,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",483,0.707792207792208,19,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.707792207792208,19,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.681818181818182,19,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.668831168831169,19,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.714285714285714,20,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.720779220779221,20,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.733766233766234,20,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.714285714285714,20,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.720779220779221,20,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",483,0.766233766233766,20,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.720779220779221,20,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.75974025974026,20,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.688311688311688,20,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.681818181818182,21,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.688311688311688,21,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.681818181818182,21,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",141,0.694805194805195,21,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.642857142857143,21,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",482,0.688311688311688,21,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.688311688311688,21,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.681818181818182,21,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.642857142857143,21,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.753246753246753,22,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.714285714285714,22,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.733766233766234,22,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.720779220779221,22,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.714285714285714,22,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",483,0.746753246753247,22,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.720779220779221,22,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.714285714285714,22,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.688311688311688,22,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.727272727272727,23,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.707792207792208,23,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.74025974025974,23,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"TSFEL",142,0.688311688311688,23,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Kats",36,0.720779220779221,23,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfresh",483,0.733766233766234,23,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",183,0.714285714285714,23,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"Quantiles",101,0.720779220779221,23,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",82,0.662337662337662,23,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"catch22",22,0.707792207792208,24,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"feasts",35,0.720779220779221,24,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
"tsfeatures",59,0.727272727272727,24,"MiddlePhalanxOutlineAgeGroup","pyridge","cv"
