"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.471794871794872,1,"CricketX","pyridge","cv"
"feasts",39,0.528205128205128,1,"CricketX","pyridge","cv"
"tsfeatures",59,0.58974358974359,1,"CricketX","pyridge","cv"
"TSFEL",143,0.584615384615385,1,"CricketX","pyridge","cv"
"Kats",35,0.535897435897436,1,"CricketX","pyridge","cv"
"tsfresh",734,0.646153846153846,1,"CricketX","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.574358974358974,1,"CricketX","pyridge","cv"
"Quantiles",101,0.425641025641026,1,"CricketX","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.4,1,"CricketX","pyridge","cv"
"catch22",22,0.502564102564103,2,"CricketX","pyridge","cv"
"feasts",39,0.582051282051282,2,"CricketX","pyridge","cv"
"tsfeatures",59,0.61025641025641,2,"CricketX","pyridge","cv"
"TSFEL",143,0.638461538461538,2,"CricketX","pyridge","cv"
"Kats",35,0.487179487179487,2,"CricketX","pyridge","cv"
"tsfresh",735,0.638461538461538,2,"CricketX","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.553846153846154,2,"CricketX","pyridge","cv"
"Quantiles",101,0.42051282051282,2,"CricketX","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.446153846153846,2,"CricketX","pyridge","cv"
"catch22",22,0.476923076923077,3,"CricketX","pyridge","cv"
"feasts",39,0.582051282051282,3,"CricketX","pyridge","cv"
"tsfeatures",59,0.612820512820513,3,"CricketX","pyridge","cv"
"TSFEL",143,0.630769230769231,3,"CricketX","pyridge","cv"
"Kats",35,0.556410256410256,3,"CricketX","pyridge","cv"
"tsfresh",734,0.658974358974359,3,"CricketX","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.556410256410256,3,"CricketX","pyridge","cv"
"Quantiles",101,0.446153846153846,3,"CricketX","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.461538461538462,3,"CricketX","pyridge","cv"
"catch22",22,0.5,4,"CricketX","pyridge","cv"
"feasts",39,0.533333333333333,4,"CricketX","pyridge","cv"
"tsfeatures",59,0.61025641025641,4,"CricketX","pyridge","cv"
"TSFEL",143,0.617948717948718,4,"CricketX","pyridge","cv"
"Kats",35,0.482051282051282,4,"CricketX","pyridge","cv"
"tsfresh",733,0.648717948717949,4,"CricketX","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.515384615384615,4,"CricketX","pyridge","cv"
"Quantiles",101,0.451282051282051,4,"CricketX","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.425641025641026,4,"CricketX","pyridge","cv"
"catch22",22,0.507692307692308,5,"CricketX","pyridge","cv"
"feasts",39,0.543589743589744,5,"CricketX","pyridge","cv"
"tsfeatures",59,0.635897435897436,5,"CricketX","pyridge","cv"
"TSFEL",143,0.641025641025641,5,"CricketX","pyridge","cv"
"Kats",35,0.6,5,"CricketX","pyridge","cv"
"tsfresh",734,0.71025641025641,5,"CricketX","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.530769230769231,5,"CricketX","pyridge","cv"
"Quantiles",101,0.435897435897436,5,"CricketX","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.448717948717949,5,"CricketX","pyridge","cv"
"catch22",22,0.505128205128205,6,"CricketX","pyridge","cv"
"feasts",39,0.564102564102564,6,"CricketX","pyridge","cv"
"tsfeatures",59,0.615384615384615,6,"CricketX","pyridge","cv"
"TSFEL",143,0.58974358974359,6,"CricketX","pyridge","cv"
"Kats",35,0.576923076923077,6,"CricketX","pyridge","cv"
"tsfresh",734,0.666666666666667,6,"CricketX","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.582051282051282,6,"CricketX","pyridge","cv"
"Quantiles",101,0.412820512820513,6,"CricketX","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.47948717948718,6,"CricketX","pyridge","cv"
"catch22",22,0.517948717948718,7,"CricketX","pyridge","cv"
"feasts",39,0.587179487179487,7,"CricketX","pyridge","cv"
"tsfeatures",59,0.630769230769231,7,"CricketX","pyridge","cv"
"TSFEL",143,0.646153846153846,7,"CricketX","pyridge","cv"
"Kats",35,0.551282051282051,7,"CricketX","pyridge","cv"
"tsfresh",735,0.635897435897436,7,"CricketX","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.507692307692308,7,"CricketX","pyridge","cv"
"Quantiles",101,0.412820512820513,7,"CricketX","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.453846153846154,7,"CricketX","pyridge","cv"
"catch22",22,0.482051282051282,8,"CricketX","pyridge","cv"
"feasts",39,0.558974358974359,8,"CricketX","pyridge","cv"
"tsfeatures",59,0.602564102564103,8,"CricketX","pyridge","cv"
"TSFEL",143,0.617948717948718,8,"CricketX","pyridge","cv"
"Kats",35,0.574358974358974,8,"CricketX","pyridge","cv"
"tsfresh",734,0.67948717948718,8,"CricketX","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.556410256410256,8,"CricketX","pyridge","cv"
"Quantiles",101,0.466666666666667,8,"CricketX","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.469230769230769,8,"CricketX","pyridge","cv"
"catch22",22,0.492307692307692,9,"CricketX","pyridge","cv"
"feasts",39,0.564102564102564,9,"CricketX","pyridge","cv"
"tsfeatures",59,0.617948717948718,9,"CricketX","pyridge","cv"
"TSFEL",143,0.61025641025641,9,"CricketX","pyridge","cv"
"Kats",35,0.556410256410256,9,"CricketX","pyridge","cv"
"tsfresh",734,0.666666666666667,9,"CricketX","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.561538461538462,9,"CricketX","pyridge","cv"
"Quantiles",101,0.484615384615385,9,"CricketX","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.446153846153846,9,"CricketX","pyridge","cv"
"catch22",22,0.515384615384615,10,"CricketX","pyridge","cv"
"feasts",39,0.530769230769231,10,"CricketX","pyridge","cv"
"tsfeatures",59,0.617948717948718,10,"CricketX","pyridge","cv"
"TSFEL",143,0.641025641025641,10,"CricketX","pyridge","cv"
"Kats",35,0.543589743589744,10,"CricketX","pyridge","cv"
"tsfresh",734,0.68974358974359,10,"CricketX","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.597435897435897,10,"CricketX","pyridge","cv"
"Quantiles",101,0.474358974358974,10,"CricketX","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.484615384615385,10,"CricketX","pyridge","cv"
"catch22",22,0.523076923076923,11,"CricketX","pyridge","cv"
