"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.355769230769231,1,"PigCVP","pyridge","fixed"
"feasts",37,0.278846153846154,1,"PigCVP","pyridge","fixed"
"tsfeatures",59,0.456730769230769,1,"PigCVP","pyridge","fixed"
"TSFEL",144,0.5625,1,"PigCVP","pyridge","fixed"
"Kats",36,0.341346153846154,1,"PigCVP","pyridge","fixed"
"tsfresh",738,0.379807692307692,1,"PigCVP","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.586538461538462,1,"PigCVP","pyridge","fixed"
"Quantiles",101,0.326923076923077,1,"PigCVP","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.447115384615385,1,"PigCVP","pyridge","fixed"
"catch22",22,0.278846153846154,2,"PigCVP","pyridge","fixed"
"feasts",37,0.240384615384615,2,"PigCVP","pyridge","fixed"
"tsfeatures",59,0.389423076923077,2,"PigCVP","pyridge","fixed"
"TSFEL",144,0.519230769230769,2,"PigCVP","pyridge","fixed"
"Kats",36,0.355769230769231,2,"PigCVP","pyridge","fixed"
"tsfresh",738,0.418269230769231,2,"PigCVP","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.514423076923077,2,"PigCVP","pyridge","fixed"
"Quantiles",101,0.331730769230769,2,"PigCVP","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.451923076923077,2,"PigCVP","pyridge","fixed"
"catch22",22,0.307692307692308,3,"PigCVP","pyridge","fixed"
"feasts",37,0.317307692307692,3,"PigCVP","pyridge","fixed"
"tsfeatures",59,0.475961538461538,3,"PigCVP","pyridge","fixed"
"TSFEL",144,0.485576923076923,3,"PigCVP","pyridge","fixed"
"Kats",36,0.355769230769231,3,"PigCVP","pyridge","fixed"
"tsfresh",738,0.399038461538462,3,"PigCVP","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.504807692307692,3,"PigCVP","pyridge","fixed"
"Quantiles",101,0.302884615384615,3,"PigCVP","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.360576923076923,3,"PigCVP","pyridge","fixed"
"catch22",22,0.326923076923077,4,"PigCVP","pyridge","fixed"
"feasts",37,0.245192307692308,4,"PigCVP","pyridge","fixed"
"tsfeatures",59,0.341346153846154,4,"PigCVP","pyridge","fixed"
"TSFEL",144,0.461538461538462,4,"PigCVP","pyridge","fixed"
"Kats",36,0.370192307692308,4,"PigCVP","pyridge","fixed"
"tsfresh",738,0.336538461538462,4,"PigCVP","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.495192307692308,4,"PigCVP","pyridge","fixed"
"Quantiles",101,0.331730769230769,4,"PigCVP","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.384615384615385,4,"PigCVP","pyridge","fixed"
"catch22",22,0.254807692307692,5,"PigCVP","pyridge","fixed"
"feasts",37,0.230769230769231,5,"PigCVP","pyridge","fixed"
"tsfeatures",59,0.350961538461538,5,"PigCVP","pyridge","fixed"
"TSFEL",144,0.447115384615385,5,"PigCVP","pyridge","fixed"
"Kats",36,0.293269230769231,5,"PigCVP","pyridge","fixed"
"tsfresh",740,0.326923076923077,5,"PigCVP","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.480769230769231,5,"PigCVP","pyridge","fixed"
"Quantiles",101,0.307692307692308,5,"PigCVP","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.394230769230769,5,"PigCVP","pyridge","fixed"
"catch22",22,0.293269230769231,6,"PigCVP","pyridge","fixed"
"feasts",37,0.25,6,"PigCVP","pyridge","fixed"
"tsfeatures",59,0.379807692307692,6,"PigCVP","pyridge","fixed"
"TSFEL",144,0.538461538461538,6,"PigCVP","pyridge","fixed"
"Kats",36,0.360576923076923,6,"PigCVP","pyridge","fixed"
"tsfresh",737,0.365384615384615,6,"PigCVP","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.543269230769231,6,"PigCVP","pyridge","fixed"
"Quantiles",101,0.365384615384615,6,"PigCVP","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.389423076923077,6,"PigCVP","pyridge","fixed"
"catch22",22,0.274038461538462,7,"PigCVP","pyridge","fixed"
"feasts",37,0.230769230769231,7,"PigCVP","pyridge","fixed"
"tsfeatures",59,0.399038461538462,7,"PigCVP","pyridge","fixed"
"TSFEL",144,0.495192307692308,7,"PigCVP","pyridge","fixed"
"Kats",36,0.317307692307692,7,"PigCVP","pyridge","fixed"
"tsfresh",738,0.399038461538462,7,"PigCVP","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.509615384615385,7,"PigCVP","pyridge","fixed"
"Quantiles",101,0.3125,7,"PigCVP","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.432692307692308,7,"PigCVP","pyridge","fixed"
"catch22",22,0.336538461538462,8,"PigCVP","pyridge","fixed"
"feasts",37,0.278846153846154,8,"PigCVP","pyridge","fixed"
"tsfeatures",59,0.375,8,"PigCVP","pyridge","fixed"
"TSFEL",144,0.552884615384615,8,"PigCVP","pyridge","fixed"
"Kats",36,0.350961538461538,8,"PigCVP","pyridge","fixed"
"tsfresh",738,0.350961538461538,8,"PigCVP","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.514423076923077,8,"PigCVP","pyridge","fixed"
