"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",20,0.863539445628998,1,"Mallat","pyridge","fixed"
"feasts",35,0.877185501066098,1,"Mallat","pyridge","fixed"
"tsfeatures",57,0.913859275053305,1,"Mallat","pyridge","fixed"
"TSFEL",142,0.939445628997868,1,"Mallat","pyridge","fixed"
"Kats",35,0.721535181236674,1,"Mallat","pyridge","fixed"
"tsfresh",724,0.923240938166311,1,"Mallat","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.940298507462687,1,"Mallat","pyridge","fixed"
"Quantiles",101,0.8,1,"Mallat","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.871641791044776,1,"Mallat","pyridge","fixed"
"catch22",20,0.86908315565032,2,"Mallat","pyridge","fixed"
"feasts",35,0.921108742004264,2,"Mallat","pyridge","fixed"
"tsfeatures",57,0.945415778251599,2,"Mallat","pyridge","fixed"
"TSFEL",143,0.956503198294243,2,"Mallat","pyridge","fixed"
"Kats",35,0.823454157782516,2,"Mallat","pyridge","fixed"
"tsfresh",730,0.934754797441365,2,"Mallat","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.936886993603412,2,"Mallat","pyridge","fixed"
"Quantiles",101,0.82771855010661,2,"Mallat","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.858422174840085,2,"Mallat","pyridge","fixed"
"catch22",20,0.839232409381663,3,"Mallat","pyridge","fixed"
"feasts",35,0.890831556503198,3,"Mallat","pyridge","fixed"
"tsfeatures",59,0.926226012793177,3,"Mallat","pyridge","fixed"
"TSFEL",143,0.959914712153518,3,"Mallat","pyridge","fixed"
"Kats",35,0.840511727078891,3,"Mallat","pyridge","fixed"
"tsfresh",731,0.959061833688699,3,"Mallat","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.905330490405117,3,"Mallat","pyridge","fixed"
"Quantiles",101,0.843496801705757,3,"Mallat","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.8,3,"Mallat","pyridge","fixed"
"catch22",20,0.860127931769723,4,"Mallat","pyridge","fixed"
"feasts",35,0.91044776119403,4,"Mallat","pyridge","fixed"
"tsfeatures",59,0.92452025586354,4,"Mallat","pyridge","fixed"
"TSFEL",143,0.954797441364606,4,"Mallat","pyridge","fixed"
"Kats",35,0.835820895522388,4,"Mallat","pyridge","fixed"
"tsfresh",729,0.959061833688699,4,"Mallat","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.953944562899787,4,"Mallat","pyridge","fixed"
"Quantiles",101,0.853731343283582,4,"Mallat","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.884861407249467,4,"Mallat","pyridge","fixed"
"catch22",20,0.828997867803838,5,"Mallat","pyridge","fixed"
"feasts",35,0.886567164179105,5,"Mallat","pyridge","fixed"
"tsfeatures",57,0.940298507462687,5,"Mallat","pyridge","fixed"
"TSFEL",143,0.949253731343284,5,"Mallat","pyridge","fixed"
"Kats",35,0.859275053304904,5,"Mallat","pyridge","fixed"
"tsfresh",731,0.959488272921109,5,"Mallat","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.942004264392324,5,"Mallat","pyridge","fixed"
"Quantiles",101,0.811513859275053,5,"Mallat","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.891257995735608,5,"Mallat","pyridge","fixed"
"catch22",20,0.782942430703625,6,"Mallat","pyridge","fixed"
"feasts",35,0.92409381663113,6,"Mallat","pyridge","fixed"
"tsfeatures",57,0.935607675906183,6,"Mallat","pyridge","fixed"
"TSFEL",143,0.947121535181237,6,"Mallat","pyridge","fixed"
"Kats",35,0.834968017057569,6,"Mallat","pyridge","fixed"
"tsfresh",730,0.95138592750533,6,"Mallat","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.919402985074627,6,"Mallat","pyridge","fixed"
"Quantiles",101,0.846908315565032,6,"Mallat","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.845202558635395,6,"Mallat","pyridge","fixed"
"catch22",20,0.852878464818763,7,"Mallat","pyridge","fixed"
"feasts",35,0.92452025586354,7,"Mallat","pyridge","fixed"
"tsfeatures",57,0.936886993603412,7,"Mallat","pyridge","fixed"
"TSFEL",142,0.963326226012793,7,"Mallat","pyridge","fixed"
"Kats",35,0.8272921108742,7,"Mallat","pyridge","fixed"
"tsfresh",723,0.967164179104478,7,"Mallat","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.954371002132196,7,"Mallat","pyridge","fixed"
"Quantiles",101,0.866524520255864,7,"Mallat","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.886140724946695,7,"Mallat","pyridge","fixed"
"catch22",20,0.869509594882729,8,"Mallat","pyridge","fixed"
"feasts",35,0.898507462686567,8,"Mallat","pyridge","fixed"
"tsfeatures",59,0.952665245202559,8,"Mallat","pyridge","fixed"
"TSFEL",143,0.952238805970149,8,"Mallat","pyridge","fixed"
"Kats",35,0.860127931769723,8,"Mallat","pyridge","fixed"
"tsfresh",730,0.954371002132196,8,"Mallat","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.943710021321962,8,"Mallat","pyridge","fixed"
"Quantiles",101,0.82771855010661,8,"Mallat","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.877611940298507,8,"Mallat","pyridge","fixed"
"catch22",20,0.823027718550107,9,"Mallat","pyridge","fixed"
"feasts",35,0.882302771855011,9,"Mallat","pyridge","fixed"
"tsfeatures",59,0.95181236673774,9,"Mallat","pyridge","fixed"
"TSFEL",143,0.91044776119403,9,"Mallat","pyridge","fixed"
"Kats",35,0.892110874200426,9,"Mallat","pyridge","fixed"
"tsfresh",732,0.930490405117271,9,"Mallat","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.897654584221748,9,"Mallat","pyridge","fixed"
"Quantiles",101,0.79275053304904,9,"Mallat","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.890831556503198,9,"Mallat","pyridge","fixed"
"catch22",20,0.844776119402985,10,"Mallat","pyridge","fixed"
"feasts",35,0.916844349680171,10,"Mallat","pyridge","fixed"
"tsfeatures",59,0.959061833688699,10,"Mallat","pyridge","fixed"
"TSFEL",143,0.94498933901919,10,"Mallat","pyridge","fixed"
"Kats",35,0.857142857142857,10,"Mallat","pyridge","fixed"
"tsfresh",730,0.96588486140725,10,"Mallat","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.95181236673774,10,"Mallat","pyridge","fixed"
"Quantiles",101,0.875479744136461,10,"Mallat","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.880170575692964,10,"Mallat","pyridge","fixed"
"catch22",20,0.829424307036247,11,"Mallat","pyridge","fixed"
"feasts",35,0.895948827292111,11,"Mallat","pyridge","fixed"
"tsfeatures",57,0.937313432835821,11,"Mallat","pyridge","fixed"
"TSFEL",143,0.95181236673774,11,"Mallat","pyridge","fixed"
"Kats",35,0.829850746268657,11,"Mallat","pyridge","fixed"
"tsfresh",731,0.971855010660981,11,"Mallat","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.955650319829424,11,"Mallat","pyridge","fixed"
"Quantiles",101,0.881449893390192,11,"Mallat","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.887846481876333,11,"Mallat","pyridge","fixed"
"catch22",20,0.823027718550107,12,"Mallat","pyridge","fixed"
"feasts",35,0.932622601279318,12,"Mallat","pyridge","fixed"
"tsfeatures",57,0.940724946695096,12,"Mallat","pyridge","fixed"
