"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.886666666666667,1,"BME","pyridge","cv"
"feasts",36,0.873333333333333,1,"BME","pyridge","cv"
"tsfeatures",59,0.926666666666667,1,"BME","pyridge","cv"
"TSFEL",142,0.906666666666667,1,"BME","pyridge","cv"
"Kats",35,0.766666666666667,1,"BME","pyridge","cv"
"tsfresh",595,1,1,"BME","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.773333333333333,1,"BME","pyridge","cv"
"Quantiles",101,0.613333333333333,1,"BME","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.753333333333333,1,"BME","pyridge","cv"
"catch22",22,0.96,2,"BME","pyridge","cv"
"feasts",36,0.78,2,"BME","pyridge","cv"
"tsfeatures",59,0.846666666666667,2,"BME","pyridge","cv"
"TSFEL",142,0.84,2,"BME","pyridge","cv"
"Kats",36,0.633333333333333,2,"BME","pyridge","cv"
"tsfresh",591,1,2,"BME","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.62,2,"BME","pyridge","cv"
"Quantiles",101,0.473333333333333,2,"BME","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.66,2,"BME","pyridge","cv"
"catch22",22,0.953333333333333,3,"BME","pyridge","cv"
"feasts",36,0.926666666666667,3,"BME","pyridge","cv"
"tsfeatures",59,0.933333333333333,3,"BME","pyridge","cv"
"TSFEL",142,0.913333333333333,3,"BME","pyridge","cv"
"Kats",35,0.72,3,"BME","pyridge","cv"
"tsfresh",593,0.986666666666667,3,"BME","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.86,3,"BME","pyridge","cv"
"Quantiles",101,0.56,3,"BME","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.78,3,"BME","pyridge","cv"
"catch22",22,0.933333333333333,4,"BME","pyridge","cv"
"feasts",36,0.82,4,"BME","pyridge","cv"
"tsfeatures",59,0.86,4,"BME","pyridge","cv"
"TSFEL",142,0.92,4,"BME","pyridge","cv"
"Kats",36,0.706666666666667,4,"BME","pyridge","cv"
"tsfresh",594,1,4,"BME","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.726666666666667,4,"BME","pyridge","cv"
"Quantiles",101,0.54,4,"BME","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.706666666666667,4,"BME","pyridge","cv"
"catch22",22,0.88,5,"BME","pyridge","cv"
"feasts",36,0.9,5,"BME","pyridge","cv"
"tsfeatures",59,0.88,5,"BME","pyridge","cv"
"TSFEL",142,0.933333333333333,5,"BME","pyridge","cv"
"Kats",36,0.72,5,"BME","pyridge","cv"
"tsfresh",592,0.993333333333333,5,"BME","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.8,5,"BME","pyridge","cv"
"Quantiles",101,0.533333333333333,5,"BME","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.74,5,"BME","pyridge","cv"
"catch22",22,0.926666666666667,6,"BME","pyridge","cv"
"feasts",36,0.9,6,"BME","pyridge","cv"
"tsfeatures",59,0.906666666666667,6,"BME","pyridge","cv"
"TSFEL",142,0.8,6,"BME","pyridge","cv"
"Kats",35,0.693333333333333,6,"BME","pyridge","cv"
"tsfresh",594,0.973333333333333,6,"BME","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.746666666666667,6,"BME","pyridge","cv"
"Quantiles",101,0.546666666666667,6,"BME","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.74,6,"BME","pyridge","cv"
"catch22",22,0.94,7,"BME","pyridge","cv"
"feasts",36,0.866666666666667,7,"BME","pyridge","cv"
"tsfeatures",59,0.94,7,"BME","pyridge","cv"
"TSFEL",142,0.9,7,"BME","pyridge","cv"
"Kats",36,0.72,7,"BME","pyridge","cv"
"tsfresh",594,0.993333333333333,7,"BME","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.773333333333333,7,"BME","pyridge","cv"
"Quantiles",101,0.633333333333333,7,"BME","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.74,7,"BME","pyridge","cv"
"catch22",22,0.933333333333333,8,"BME","pyridge","cv"
"feasts",36,0.853333333333333,8,"BME","pyridge","cv"
"tsfeatures",59,0.92,8,"BME","pyridge","cv"
"TSFEL",142,0.9,8,"BME","pyridge","cv"
"Kats",36,0.613333333333333,8,"BME","pyridge","cv"
"tsfresh",593,0.973333333333333,8,"BME","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.793333333333333,8,"BME","pyridge","cv"
"Quantiles",101,0.553333333333333,8,"BME","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.733333333333333,8,"BME","pyridge","cv"
"catch22",21,0.926666666666667,9,"BME","pyridge","cv"
"feasts",35,0.926666666666667,9,"BME","pyridge","cv"
"tsfeatures",59,0.94,9,"BME","pyridge","cv"
"TSFEL",142,0.893333333333333,9,"BME","pyridge","cv"
"Kats",36,0.726666666666667,9,"BME","pyridge","cv"
"tsfresh",596,0.993333333333333,9,"BME","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.8,9,"BME","pyridge","cv"
"Quantiles",101,0.526666666666667,9,"BME","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.72,9,"BME","pyridge","cv"
"catch22",22,0.953333333333333,10,"BME","pyridge","cv"
"feasts",35,0.78,10,"BME","pyridge","cv"
"tsfeatures",59,0.92,10,"BME","pyridge","cv"
"TSFEL",142,0.866666666666667,10,"BME","pyridge","cv"
"Kats",35,0.733333333333333,10,"BME","pyridge","cv"
"tsfresh",594,0.946666666666667,10,"BME","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.746666666666667,10,"BME","pyridge","cv"
"Quantiles",101,0.566666666666667,10,"BME","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.726666666666667,10,"BME","pyridge","cv"
"catch22",22,0.946666666666667,11,"BME","pyridge","cv"
"feasts",36,0.88,11,"BME","pyridge","cv"
"tsfeatures",59,0.926666666666667,11,"BME","pyridge","cv"
"TSFEL",142,0.893333333333333,11,"BME","pyridge","cv"
"Kats",35,0.72,11,"BME","pyridge","cv"
"tsfresh",593,0.966666666666667,11,"BME","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.726666666666667,11,"BME","pyridge","cv"
"Quantiles",101,0.653333333333333,11,"BME","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.693333333333333,11,"BME","pyridge","cv"
"catch22",22,0.9,12,"BME","pyridge","cv"
"feasts",36,0.813333333333333,12,"BME","pyridge","cv"
