"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.811111111111111,1,"PowerCons","pyridge","cv"
"feasts",37,0.844444444444444,1,"PowerCons","pyridge","cv"
"tsfeatures",59,0.844444444444444,1,"PowerCons","pyridge","cv"
"TSFEL",144,0.888888888888889,1,"PowerCons","pyridge","cv"
"Kats",35,0.822222222222222,1,"PowerCons","pyridge","cv"
"tsfresh",626,0.944444444444444,1,"PowerCons","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",247,0.855555555555556,1,"PowerCons","pyridge","cv"
"Quantiles",101,0.811111111111111,1,"PowerCons","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",146,0.844444444444444,1,"PowerCons","pyridge","cv"
"catch22",22,0.827777777777778,2,"PowerCons","pyridge","cv"
"feasts",37,0.816666666666667,2,"PowerCons","pyridge","cv"
"tsfeatures",59,0.838888888888889,2,"PowerCons","pyridge","cv"
"TSFEL",144,0.933333333333333,2,"PowerCons","pyridge","cv"
"Kats",35,0.844444444444444,2,"PowerCons","pyridge","cv"
"tsfresh",626,0.977777777777778,2,"PowerCons","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",247,0.877777777777778,2,"PowerCons","pyridge","cv"
"Quantiles",101,0.755555555555556,2,"PowerCons","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",146,0.783333333333333,2,"PowerCons","pyridge","cv"
"catch22",22,0.816666666666667,3,"PowerCons","pyridge","cv"
"feasts",37,0.788888888888889,3,"PowerCons","pyridge","cv"
"tsfeatures",59,0.872222222222222,3,"PowerCons","pyridge","cv"
"TSFEL",144,0.888888888888889,3,"PowerCons","pyridge","cv"
"Kats",35,0.877777777777778,3,"PowerCons","pyridge","cv"
"tsfresh",623,0.916666666666667,3,"PowerCons","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",247,0.927777777777778,3,"PowerCons","pyridge","cv"
"Quantiles",101,0.816666666666667,3,"PowerCons","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",146,0.816666666666667,3,"PowerCons","pyridge","cv"
"catch22",22,0.827777777777778,4,"PowerCons","pyridge","cv"
"feasts",37,0.877777777777778,4,"PowerCons","pyridge","cv"
"tsfeatures",59,0.883333333333333,4,"PowerCons","pyridge","cv"
"TSFEL",144,0.911111111111111,4,"PowerCons","pyridge","cv"
