"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.681818181818182,1,"FaceFour","pyridge","fixed"
"feasts",37,0.590909090909091,1,"FaceFour","pyridge","fixed"
"tsfeatures",59,0.727272727272727,1,"FaceFour","pyridge","fixed"
"TSFEL",143,0.704545454545455,1,"FaceFour","pyridge","fixed"
"Kats",36,0.681818181818182,1,"FaceFour","pyridge","fixed"
"tsfresh",729,0.829545454545455,1,"FaceFour","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.75,1,"FaceFour","pyridge","fixed"
"Quantiles",101,0.75,1,"FaceFour","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.534090909090909,1,"FaceFour","pyridge","fixed"
"catch22",22,0.636363636363636,2,"FaceFour","pyridge","fixed"
"feasts",37,0.590909090909091,2,"FaceFour","pyridge","fixed"
"tsfeatures",59,0.659090909090909,2,"FaceFour","pyridge","fixed"
"TSFEL",143,0.659090909090909,2,"FaceFour","pyridge","fixed"
"Kats",36,0.568181818181818,2,"FaceFour","pyridge","fixed"
"tsfresh",728,0.670454545454545,2,"FaceFour","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.647727272727273,2,"FaceFour","pyridge","fixed"
"Quantiles",101,0.693181818181818,2,"FaceFour","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.556818181818182,2,"FaceFour","pyridge","fixed"
"catch22",22,0.647727272727273,3,"FaceFour","pyridge","fixed"
"feasts",37,0.568181818181818,3,"FaceFour","pyridge","fixed"
"tsfeatures",59,0.761363636363636,3,"FaceFour","pyridge","fixed"
"TSFEL",143,0.806818181818182,3,"FaceFour","pyridge","fixed"
"Kats",36,0.590909090909091,3,"FaceFour","pyridge","fixed"
"tsfresh",728,0.795454545454545,3,"FaceFour","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.727272727272727,3,"FaceFour","pyridge","fixed"
"Quantiles",101,0.761363636363636,3,"FaceFour","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.522727272727273,3,"FaceFour","pyridge","fixed"
"catch22",22,0.727272727272727,4,"FaceFour","pyridge","fixed"
"feasts",37,0.738636363636364,4,"FaceFour","pyridge","fixed"
