"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.808,1,"TwoPatterns","pyridge","cv"
"feasts",37,0.88075,1,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.958,1,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.73725,1,"TwoPatterns","pyridge","cv"
"Kats",35,0.528,1,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.9805,1,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.61225,1,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.41025,1,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.54325,1,"TwoPatterns","pyridge","cv"
"catch22",22,0.804,2,"TwoPatterns","pyridge","cv"
"feasts",37,0.874,2,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.9605,2,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.7245,2,"TwoPatterns","pyridge","cv"
"Kats",35,0.52925,2,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.98025,2,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.62075,2,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.42775,2,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.5495,2,"TwoPatterns","pyridge","cv"
"catch22",22,0.80375,3,"TwoPatterns","pyridge","cv"
"feasts",37,0.879,3,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.96025,3,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.724,3,"TwoPatterns","pyridge","cv"
"Kats",35,0.51575,3,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.98425,3,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.625,3,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.41925,3,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.54725,3,"TwoPatterns","pyridge","cv"
"catch22",22,0.804,4,"TwoPatterns","pyridge","cv"
"feasts",37,0.87175,4,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.96075,4,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.73225,4,"TwoPatterns","pyridge","cv"
"Kats",35,0.52825,4,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.9835,4,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.631,4,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.424,4,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.54925,4,"TwoPatterns","pyridge","cv"
"catch22",22,0.81275,5,"TwoPatterns","pyridge","cv"
"feasts",37,0.88,5,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.95625,5,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.71675,5,"TwoPatterns","pyridge","cv"
"Kats",35,0.54025,5,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.984,5,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.6165,5,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.422,5,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.53275,5,"TwoPatterns","pyridge","cv"
"catch22",22,0.79775,6,"TwoPatterns","pyridge","cv"
"feasts",37,0.8715,6,"TwoPatterns","pyridge","cv"
"tsfeatures",59,0.9545,6,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.7225,6,"TwoPatterns","pyridge","cv"
"Kats",35,0.522,6,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.98,6,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.61975,6,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.409,6,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.544,6,"TwoPatterns","pyridge","cv"
"catch22",22,0.8015,7,"TwoPatterns","pyridge","cv"
"feasts",37,0.883,7,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.961,7,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.72225,7,"TwoPatterns","pyridge","cv"
"Kats",35,0.52625,7,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.983,7,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.615,7,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.401,7,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.539,7,"TwoPatterns","pyridge","cv"
"catch22",22,0.79575,8,"TwoPatterns","pyridge","cv"
"feasts",37,0.87775,8,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.95275,8,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.72425,8,"TwoPatterns","pyridge","cv"
"Kats",35,0.53,8,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.97975,8,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.631,8,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.4265,8,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.556,8,"TwoPatterns","pyridge","cv"
"catch22",22,0.81575,9,"TwoPatterns","pyridge","cv"
"feasts",37,0.8675,9,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.95225,9,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.71225,9,"TwoPatterns","pyridge","cv"
"Kats",35,0.50525,9,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.97725,9,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.62075,9,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.43375,9,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.563,9,"TwoPatterns","pyridge","cv"
"catch22",22,0.79425,10,"TwoPatterns","pyridge","cv"
"feasts",37,0.8785,10,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.957,10,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.718,10,"TwoPatterns","pyridge","cv"
"Kats",35,0.51875,10,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.98,10,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.61275,10,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.417,10,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.54175,10,"TwoPatterns","pyridge","cv"
"catch22",22,0.803,11,"TwoPatterns","pyridge","cv"
"feasts",37,0.87625,11,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.95625,11,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.7195,11,"TwoPatterns","pyridge","cv"
"Kats",35,0.5165,11,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.9845,11,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.62625,11,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.4195,11,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.543,11,"TwoPatterns","pyridge","cv"
"catch22",22,0.8,12,"TwoPatterns","pyridge","cv"
"feasts",37,0.86725,12,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.957,12,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.727,12,"TwoPatterns","pyridge","cv"
"Kats",35,0.52175,12,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.9805,12,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.6275,12,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.4195,12,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.55875,12,"TwoPatterns","pyridge","cv"
"catch22",22,0.804,13,"TwoPatterns","pyridge","cv"
"feasts",37,0.87,13,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.95125,13,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.724,13,"TwoPatterns","pyridge","cv"
"Kats",35,0.523,13,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.97825,13,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.622,13,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.41225,13,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.55025,13,"TwoPatterns","pyridge","cv"
"catch22",22,0.8,14,"TwoPatterns","pyridge","cv"
"feasts",37,0.874,14,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.95775,14,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.72425,14,"TwoPatterns","pyridge","cv"
"Kats",35,0.524,14,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.9795,14,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.628,14,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.4115,14,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.54125,14,"TwoPatterns","pyridge","cv"
"catch22",22,0.812,15,"TwoPatterns","pyridge","cv"
"feasts",37,0.882,15,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.953,15,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.731,15,"TwoPatterns","pyridge","cv"
"Kats",35,0.528,15,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.9785,15,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.61975,15,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.421,15,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.53375,15,"TwoPatterns","pyridge","cv"
"catch22",22,0.80325,16,"TwoPatterns","pyridge","cv"
"feasts",37,0.8775,16,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.95525,16,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.724,16,"TwoPatterns","pyridge","cv"
"Kats",35,0.522,16,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.97475,16,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.62725,16,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.42575,16,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.54175,16,"TwoPatterns","pyridge","cv"
"catch22",22,0.79925,17,"TwoPatterns","pyridge","cv"
"feasts",37,0.87975,17,"TwoPatterns","pyridge","cv"
"tsfeatures",59,0.96,17,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.72625,17,"TwoPatterns","pyridge","cv"
"Kats",35,0.53025,17,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.9755,17,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.62,17,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.4195,17,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.53625,17,"TwoPatterns","pyridge","cv"
"catch22",22,0.8045,18,"TwoPatterns","pyridge","cv"
"feasts",37,0.8715,18,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.957,18,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.71125,18,"TwoPatterns","pyridge","cv"
"Kats",35,0.52575,18,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.9805,18,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.631,18,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.42025,18,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.55375,18,"TwoPatterns","pyridge","cv"
"catch22",22,0.802,19,"TwoPatterns","pyridge","cv"
"feasts",37,0.868,19,"TwoPatterns","pyridge","cv"
"tsfeatures",59,0.9555,19,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.71575,19,"TwoPatterns","pyridge","cv"
"Kats",35,0.51775,19,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.9795,19,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.61475,19,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.41275,19,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.543,19,"TwoPatterns","pyridge","cv"
"catch22",22,0.809,20,"TwoPatterns","pyridge","cv"
"feasts",37,0.87175,20,"TwoPatterns","pyridge","cv"
"tsfeatures",59,0.96175,20,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.72475,20,"TwoPatterns","pyridge","cv"
"Kats",35,0.5135,20,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.98,20,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.6235,20,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.42675,20,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.5485,20,"TwoPatterns","pyridge","cv"
"catch22",22,0.81425,21,"TwoPatterns","pyridge","cv"
"feasts",37,0.8645,21,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.95575,21,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.7265,21,"TwoPatterns","pyridge","cv"
"Kats",35,0.52525,21,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.98,21,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.637,21,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.4135,21,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.56075,21,"TwoPatterns","pyridge","cv"
"catch22",22,0.80875,22,"TwoPatterns","pyridge","cv"
"feasts",37,0.8765,22,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.9595,22,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.723,22,"TwoPatterns","pyridge","cv"
"Kats",35,0.5285,22,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.97925,22,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.6285,22,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.4185,22,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.54375,22,"TwoPatterns","pyridge","cv"
"catch22",22,0.8075,23,"TwoPatterns","pyridge","cv"
"feasts",37,0.8765,23,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.956,23,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.7325,23,"TwoPatterns","pyridge","cv"
"Kats",35,0.51975,23,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.98425,23,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.62275,23,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.43025,23,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.54275,23,"TwoPatterns","pyridge","cv"
"catch22",22,0.80025,24,"TwoPatterns","pyridge","cv"
"feasts",37,0.88,24,"TwoPatterns","pyridge","cv"
"tsfeatures",59,0.96325,24,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.72425,24,"TwoPatterns","pyridge","cv"
"Kats",35,0.517,24,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.9805,24,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.644,24,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.4225,24,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.556,24,"TwoPatterns","pyridge","cv"
"catch22",22,0.7995,25,"TwoPatterns","pyridge","cv"
"feasts",37,0.87375,25,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.958,25,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.721,25,"TwoPatterns","pyridge","cv"
"Kats",35,0.525,25,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.9785,25,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.622,25,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.40575,25,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.5495,25,"TwoPatterns","pyridge","cv"
"catch22",22,0.80925,26,"TwoPatterns","pyridge","cv"
"feasts",37,0.88225,26,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.961,26,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.72725,26,"TwoPatterns","pyridge","cv"
"Kats",35,0.53725,26,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.98075,26,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.6165,26,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.432,26,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.549,26,"TwoPatterns","pyridge","cv"
"catch22",22,0.805,27,"TwoPatterns","pyridge","cv"
"feasts",37,0.875,27,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.95775,27,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.7215,27,"TwoPatterns","pyridge","cv"
"Kats",35,0.53175,27,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.982,27,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.62075,27,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.41925,27,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.53975,27,"TwoPatterns","pyridge","cv"
"catch22",22,0.80325,28,"TwoPatterns","pyridge","cv"
"feasts",37,0.875,28,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.95525,28,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.7295,28,"TwoPatterns","pyridge","cv"
"Kats",35,0.52375,28,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.97875,28,"TwoPatterns","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",231,0.63225,28,"TwoPatterns","pyridge","cv"
"Quantiles",101,0.41875,28,"TwoPatterns","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",130,0.55475,28,"TwoPatterns","pyridge","cv"
"catch22",22,0.8085,29,"TwoPatterns","pyridge","cv"
"feasts",37,0.88125,29,"TwoPatterns","pyridge","cv"
"tsfeatures",57,0.96225,29,"TwoPatterns","pyridge","cv"
"TSFEL",143,0.71475,29,"TwoPatterns","pyridge","cv"
"Kats",35,0.5225,29,"TwoPatterns","pyridge","cv"
"tsfresh",580,0.9835,29,"TwoPatterns","pyridge","cv"
