"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.727272727272727,1,"OSULeaf","pyridge","cv"
"feasts",37,0.834710743801653,1,"OSULeaf","pyridge","cv"
"tsfeatures",59,0.884297520661157,1,"OSULeaf","pyridge","cv"
"TSFEL",144,0.851239669421488,1,"OSULeaf","pyridge","cv"
"Kats",36,0.888429752066116,1,"OSULeaf","pyridge","cv"
"tsfresh",732,0.884297520661157,1,"OSULeaf","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.702479338842975,1,"OSULeaf","pyridge","cv"
"Quantiles",101,0.462809917355372,1,"OSULeaf","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.677685950413223,1,"OSULeaf","pyridge","cv"
"catch22",22,0.723140495867769,2,"OSULeaf","pyridge","cv"
"feasts",37,0.785123966942149,2,"OSULeaf","pyridge","cv"
"tsfeatures",59,0.830578512396694,2,"OSULeaf","pyridge","cv"
"TSFEL",144,0.855371900826446,2,"OSULeaf","pyridge","cv"
"Kats",35,0.834710743801653,2,"OSULeaf","pyridge","cv"
"tsfresh",732,0.855371900826446,2,"OSULeaf","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.698347107438017,2,"OSULeaf","pyridge","cv"
"Quantiles",101,0.425619834710744,2,"OSULeaf","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.702479338842975,2,"OSULeaf","pyridge","cv"
"catch22",22,0.710743801652893,3,"OSULeaf","pyridge","cv"
"feasts",37,0.830578512396694,3,"OSULeaf","pyridge","cv"
"tsfeatures",59,0.838842975206612,3,"OSULeaf","pyridge","cv"
"TSFEL",144,0.871900826446281,3,"OSULeaf","pyridge","cv"
"Kats",36,0.855371900826446,3,"OSULeaf","pyridge","cv"
"tsfresh",733,0.855371900826446,3,"OSULeaf","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.714876033057851,3,"OSULeaf","pyridge","cv"
"Quantiles",101,0.466942148760331,3,"OSULeaf","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.640495867768595,3,"OSULeaf","pyridge","cv"
"catch22",22,0.743801652892562,4,"OSULeaf","pyridge","cv"
"feasts",37,0.78099173553719,4,"OSULeaf","pyridge","cv"
"tsfeatures",59,0.838842975206612,4,"OSULeaf","pyridge","cv"
"TSFEL",144,0.830578512396694,4,"OSULeaf","pyridge","cv"
"Kats",36,0.830578512396694,4,"OSULeaf","pyridge","cv"
"tsfresh",733,0.838842975206612,4,"OSULeaf","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.669421487603306,4,"OSULeaf","pyridge","cv"
"Quantiles",101,0.442148760330579,4,"OSULeaf","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.661157024793388,4,"OSULeaf","pyridge","cv"
"catch22",22,0.665289256198347,5,"OSULeaf","pyridge","cv"
"feasts",37,0.809917355371901,5,"OSULeaf","pyridge","cv"
"tsfeatures",59,0.87603305785124,5,"OSULeaf","pyridge","cv"
"TSFEL",144,0.855371900826446,5,"OSULeaf","pyridge","cv"
"Kats",36,0.830578512396694,5,"OSULeaf","pyridge","cv"
"tsfresh",733,0.834710743801653,5,"OSULeaf","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.669421487603306,5,"OSULeaf","pyridge","cv"
"Quantiles",101,0.475206611570248,5,"OSULeaf","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.644628099173554,5,"OSULeaf","pyridge","cv"
"catch22",22,0.694214876033058,6,"OSULeaf","pyridge","cv"
"feasts",37,0.793388429752066,6,"OSULeaf","pyridge","cv"
"tsfeatures",59,0.847107438016529,6,"OSULeaf","pyridge","cv"
"TSFEL",144,0.818181818181818,6,"OSULeaf","pyridge","cv"
"Kats",36,0.847107438016529,6,"OSULeaf","pyridge","cv"
"tsfresh",732,0.838842975206612,6,"OSULeaf","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.706611570247934,6,"OSULeaf","pyridge","cv"
"Quantiles",101,0.429752066115702,6,"OSULeaf","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.694214876033058,6,"OSULeaf","pyridge","cv"
"catch22",22,0.690082644628099,7,"OSULeaf","pyridge","cv"
"feasts",37,0.838842975206612,7,"OSULeaf","pyridge","cv"
"tsfeatures",59,0.84297520661157,7,"OSULeaf","pyridge","cv"
"TSFEL",144,0.822314049586777,7,"OSULeaf","pyridge","cv"
"Kats",36,0.826446280991736,7,"OSULeaf","pyridge","cv"
