"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.923694779116466,1,"InsectEPGRegularTrain","pyridge","cv"
"feasts",37,0.975903614457831,1,"InsectEPGRegularTrain","pyridge","cv"
"tsfeatures",59,1,1,"InsectEPGRegularTrain","pyridge","cv"
"TSFEL",144,0.979919678714859,1,"InsectEPGRegularTrain","pyridge","cv"
"Kats",36,0.991967871485944,1,"InsectEPGRegularTrain","pyridge","cv"
"tsfresh",734,0.951807228915663,1,"InsectEPGRegularTrain","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.839357429718876,1,"InsectEPGRegularTrain","pyridge","cv"
"Quantiles",101,0.799196787148594,1,"InsectEPGRegularTrain","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.763052208835341,1,"InsectEPGRegularTrain","pyridge","cv"
"catch22",22,0.891566265060241,2,"InsectEPGRegularTrain","pyridge","cv"
"feasts",36,0.919678714859438,2,"InsectEPGRegularTrain","pyridge","cv"
"tsfeatures",59,0.951807228915663,2,"InsectEPGRegularTrain","pyridge","cv"
"TSFEL",143,0.955823293172691,2,"InsectEPGRegularTrain","pyridge","cv"
"Kats",36,0.955823293172691,2,"InsectEPGRegularTrain","pyridge","cv"
"tsfresh",734,0.927710843373494,2,"InsectEPGRegularTrain","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.863453815261044,2,"InsectEPGRegularTrain","pyridge","cv"
"Quantiles",101,0.815261044176707,2,"InsectEPGRegularTrain","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.85140562248996,2,"InsectEPGRegularTrain","pyridge","cv"
"catch22",22,0.919678714859438,3,"InsectEPGRegularTrain","pyridge","cv"
"feasts",37,0.959839357429719,3,"InsectEPGRegularTrain","pyridge","cv"
"tsfeatures",59,0.93574297188755,3,"InsectEPGRegularTrain","pyridge","cv"
"TSFEL",143,0.979919678714859,3,"InsectEPGRegularTrain","pyridge","cv"
"Kats",36,0.963855421686747,3,"InsectEPGRegularTrain","pyridge","cv"
"tsfresh",734,0.967871485943775,3,"InsectEPGRegularTrain","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.883534136546185,3,"InsectEPGRegularTrain","pyridge","cv"
"Quantiles",101,0.811244979919679,3,"InsectEPGRegularTrain","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.835341365461847,3,"InsectEPGRegularTrain","pyridge","cv"
"catch22",22,0.911646586345382,4,"InsectEPGRegularTrain","pyridge","cv"
"feasts",37,0.951807228915663,4,"InsectEPGRegularTrain","pyridge","cv"
"tsfeatures",59,0.963855421686747,4,"InsectEPGRegularTrain","pyridge","cv"
"TSFEL",143,0.987951807228916,4,"InsectEPGRegularTrain","pyridge","cv"
"Kats",36,0.979919678714859,4,"InsectEPGRegularTrain","pyridge","cv"
"tsfresh",734,0.971887550200803,4,"InsectEPGRegularTrain","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.815261044176707,4,"InsectEPGRegularTrain","pyridge","cv"
"Quantiles",101,0.771084337349398,4,"InsectEPGRegularTrain","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.807228915662651,4,"InsectEPGRegularTrain","pyridge","cv"
"catch22",22,0.911646586345382,5,"InsectEPGRegularTrain","pyridge","cv"
"feasts",37,0.971887550200803,5,"InsectEPGRegularTrain","pyridge","cv"
"tsfeatures",59,0.995983935742972,5,"InsectEPGRegularTrain","pyridge","cv"
"TSFEL",144,1,5,"InsectEPGRegularTrain","pyridge","cv"
"Kats",36,0.979919678714859,5,"InsectEPGRegularTrain","pyridge","cv"
"tsfresh",735,0.959839357429719,5,"InsectEPGRegularTrain","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.847389558232932,5,"InsectEPGRegularTrain","pyridge","cv"
"Quantiles",101,0.799196787148594,5,"InsectEPGRegularTrain","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.799196787148594,5,"InsectEPGRegularTrain","pyridge","cv"
"catch22",22,0.919678714859438,6,"InsectEPGRegularTrain","pyridge","cv"
"feasts",37,0.971887550200803,6,"InsectEPGRegularTrain","pyridge","cv"
"tsfeatures",59,0.971887550200803,6,"InsectEPGRegularTrain","pyridge","cv"
"TSFEL",144,0.991967871485944,6,"InsectEPGRegularTrain","pyridge","cv"
