"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.49952380952381,1,"Crop","pyridge","cv"
"feasts",40,0.557738095238095,1,"Crop","pyridge","cv"
"tsfeatures",57,0.57702380952381,1,"Crop","pyridge","cv"
"TSFEL",138,0.628809523809524,1,"Crop","pyridge","cv"
"Kats",36,0.527916666666667,1,"Crop","pyridge","cv"
"tsfresh",422,0.700119047619048,1,"Crop","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",149,0.595714285714286,1,"Crop","pyridge","cv"
"Quantiles",101,0.370595238095238,1,"Crop","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",48,0.553214285714286,1,"Crop","pyridge","cv"
"catch22",22,0.499285714285714,2,"Crop","pyridge","cv"
"feasts",41,0.560178571428571,2,"Crop","pyridge","cv"
"tsfeatures",57,0.580952380952381,2,"Crop","pyridge","cv"
"TSFEL",138,0.622559523809524,2,"Crop","pyridge","cv"
"Kats",36,0.526666666666667,2,"Crop","pyridge","cv"
"tsfresh",422,0.690833333333333,2,"Crop","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",149,0.5925,2,"Crop","pyridge","cv"
"Quantiles",101,0.36375,2,"Crop","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",48,0.552619047619048,2,"Crop","pyridge","cv"
"catch22",22,0.501428571428571,3,"Crop","pyridge","cv"
"feasts",40,0.553690476190476,3,"Crop","pyridge","cv"
"tsfeatures",57,0.579940476190476,3,"Crop","pyridge","cv"
"TSFEL",138,0.621607142857143,3,"Crop","pyridge","cv"
"Kats",36,0.522619047619048,3,"Crop","pyridge","cv"
"tsfresh",422,0.69547619047619,3,"Crop","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",149,0.597380952380952,3,"Crop","pyridge","cv"
"Quantiles",101,0.368452380952381,3,"Crop","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",48,0.550297619047619,3,"Crop","pyridge","cv"
"catch22",22,0.501011904761905,4,"Crop","pyridge","cv"
"feasts",41,0.552380952380952,4,"Crop","pyridge","cv"
"tsfeatures",57,0.583690476190476,4,"Crop","pyridge","cv"
"TSFEL",136,0.62202380952381,4,"Crop","pyridge","cv"
"Kats",36,0.526190476190476,4,"Crop","pyridge","cv"
"tsfresh",422,0.697380952380952,4,"Crop","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",149,0.594583333333333,4,"Crop","pyridge","cv"
"Quantiles",101,0.367619047619048,4,"Crop","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",48,0.554404761904762,4,"Crop","pyridge","cv"
"catch22",22,0.503392857142857,5,"Crop","pyridge","cv"
"feasts",41,0.553511904761905,5,"Crop","pyridge","cv"
"tsfeatures",57,0.580119047619048,5,"Crop","pyridge","cv"
"TSFEL",138,0.630059523809524,5,"Crop","pyridge","cv"
"Kats",36,0.528571428571429,5,"Crop","pyridge","cv"
"tsfresh",422,0.6925,5,"Crop","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",149,0.60077380952381,5,"Crop","pyridge","cv"
"Quantiles",101,0.366904761904762,5,"Crop","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",48,0.551071428571429,5,"Crop","pyridge","cv"
"catch22",22,0.505833333333333,6,"Crop","pyridge","cv"
"feasts",41,0.552857142857143,6,"Crop","pyridge","cv"
"tsfeatures",57,0.580654761904762,6,"Crop","pyridge","cv"
